P_Average,P_SD,W_Average,W_SD
175582.094490,5455.988802,605.950916,8.734468
156777.410365,6262.298652,578.267344,11.235928
139867.794895,7133.213206,552.180712,12.616994
124675.295862,7004.408442,527.743490,16.824713
110836.954612,6310.782782,503.228464,16.160082
100104.102633,7141.346576,483.409771,18.273886
89524.789534,7470.127886,465.857238,17.620885
81672.037667,8446.593252,446.424055,20.154803
74323.049671,7997.165474,429.899323,19.854102
66740.977838,8383.693074,414.785962,20.788871
61907.011325,8260.424559,399.384416,22.156167
56894.155949,8182.798209,387.509252,21.926912
52443.271501,7929.222302,374.903182,20.437615
48265.751319,7495.889123,364.720498,22.146698
45389.991102,8273.238816,353.348910,23.960838
42775.976638,8095.954494,340.423129,26.138713
40161.563922,7289.650400,328.638225,25.782420
37231.847210,8012.403255,317.780532,27.444371
34995.376684,8224.460380,306.192727,30.485146
32477.683691,8107.522621,296.606332,31.533974
29940.863472,8225.647720,288.766369,30.039864
28284.419602,7979.428636,282.804392,28.178204
27337.803768,7051.069083,277.933281,27.809205
25951.310415,5941.156742,270.762536,27.338003
24090.292591,5027.325517,266.077679,27.021164
22629.864487,5148.788060,259.397609,29.790698
21995.876201,5429.628075,253.546297,31.564953
21021.568277,5482.865599,247.768522,32.379043
20252.857051,5546.307025,245.076986,34.781126
19305.555198,5258.371141,240.629860,34.323464
17819.365455,5064.822466,235.232843,33.097930
16570.117930,5073.307435,230.305163,32.390388
15380.727124,5532.511958,223.386050,34.453106
13864.606817,5777.256384,214.063355,42.671464
12628.661651,5558.228649,206.576256,53.242587
11557.955695,5449.983085,203.486081,52.359747
10682.287745,5623.035230,195.622665,54.351129
10307.323338,6275.009578,188.142345,62.982046
9849.055750,6120.894782,181.430570,64.168182
9153.903184,6022.074319,173.658707,71.333579
8255.011497,5909.232798,161.853448,82.968221
7752.317030,5494.485034,155.313113,82.939542
7536.279120,5324.003367,151.530928,80.130766
6566.419802,5200.341404,144.987438,83.789284
5929.849412,4613.002985,144.999702,83.333311
5105.515075,3656.318199,142.037954,82.003918
4540.464214,3283.623693,137.805548,80.045619
4116.341973,3065.526329,131.751066,79.771871
3754.306466,3157.103036,120.972992,84.916408
3985.317001,3127.537692,117.401347,80.821320
3911.262894,3172.808861,109.137246,80.374696
3618.258362,3114.440494,102.035407,78.623370
3343.277030,3294.742658,96.461475,78.432090
3229.780450,3424.352121,88.874247,75.557552
3097.096657,3596.401811,81.376966,74.554995
2878.117626,3636.018044,74.940709,68.499623
2386.674412,3218.715772,68.064752,65.344238
2111.577021,2730.940722,64.349116,61.928144
1857.918314,2423.748597,59.265740,58.852035
1741.334368,2228.304283,57.104236,55.054083
1588.705477,2022.657490,54.119202,52.349645
1330.119502,1802.948286,52.860459,52.633940
1259.826010,1711.694071,53.081833,51.786473
1302.741140,1819.009195,51.917374,52.180738
1191.549674,1770.698772,49.990103,49.569247
1206.501497,1803.005918,49.715460,48.647529
1147.973816,1627.469603,47.898542,46.536379
