P_Average,P_SD,W_Average,W_SD
185407.462548,1223.962588,186545.494215,651.510707
176719.434287,1493.120925,183523.907765,714.374936
170449.367316,1597.829604,181367.944609,813.940017
165510.883322,1910.749114,179574.265680,975.589251
162013.128215,2003.587000,178307.485476,1155.052471
159383.981789,2388.177474,177394.039360,1357.353508
156936.720565,2744.754236,176749.736872,1676.632976
154304.452101,3636.844066,176048.462844,2059.220067
151754.682142,3956.166219,175276.760442,2154.349941
149279.172749,4942.346831,174599.774375,2557.514025
146367.557980,5525.874005,173686.318556,3029.390163
144059.150003,6060.237893,172940.479081,3210.729781
141600.854027,7101.765773,171722.137070,3695.185386
138563.630269,7772.927110,170149.732941,4080.193847
134528.430036,8113.643575,168032.946396,4530.745107
130360.656434,8382.983019,165512.922592,5219.568804
124502.209852,9978.809155,162235.695358,6495.971396
118684.373524,12915.565480,158491.443923,8780.185599
112290.602893,16419.378057,153897.923541,11917.502882
104716.182264,20770.882742,148245.147510,16609.560755
98370.102460,24011.313849,142533.867432,21332.486164
92133.681980,27301.396596,136786.837680,26374.580738
88079.498660,29029.252225,133127.551704,29369.336417
83336.753915,31529.601038,128204.455794,34173.095916
79306.880580,32897.332016,124055.873571,37009.308018
75008.330572,34717.466376,119264.624431,40029.763926
71068.938525,35510.051249,115382.885543,40487.817792
66386.321134,35042.350937,111109.348046,41029.879580
61853.154388,33543.955665,106936.624545,40912.557566
57043.830957,31752.025801,102013.736012,40432.223156
52747.433554,31191.632983,97034.829702,41585.516148
50412.453813,31593.131171,93632.256591,43762.491911
49501.853132,31788.949951,91872.783829,44596.834083
48351.451279,31013.613868,90614.265071,43808.280310
46361.773229,30074.381511,88496.126830,42834.733106
43505.750709,28257.596789,86100.399914,40876.948620
40260.813767,26665.531762,83071.734314,38801.369441
36791.216558,24881.812787,79727.097170,36510.704784
34318.249130,23630.745645,77425.589897,35281.819157
32826.518415,23695.069672,75548.445584,35528.639059
31603.391100,24056.631557,73644.303248,36672.107482
30512.115949,24707.971499,71328.322640,37562.847579
28933.279009,24899.922198,67868.549104,38275.948338
26755.318339,24411.471065,64179.381519,38075.320258
24664.556117,24294.281162,59940.372984,39111.378418
23260.842296,23867.452698,57374.508746,39281.558375
21348.825022,22552.137691,54438.047377,38588.184786
19252.127155,21172.114726,51444.179100,37101.367371
18129.353212,20672.813205,49396.195879,36304.743026
16816.648673,19119.059405,47273.700558,35438.321945
15810.632074,17799.070969,45551.401770,34381.207809
15125.217592,17216.249728,44405.487720,33401.974323
14455.830496,16291.850657,43681.486967,32702.842501
13688.856734,15377.914038,42510.733997,32232.411009
12718.571581,14097.311565,41219.314120,31363.708379
11817.437048,12821.147926,40168.763771,29639.804422
11279.758098,12692.649637,38891.250559,28867.209179
11044.029171,13562.823158,37600.595508,29496.472079
10982.491240,14526.345432,36366.813222,30833.941499
10853.553019,14886.644742,35510.618334,31922.734900
10611.145855,14852.307721,34616.880885,32424.913398
10282.384165,14762.645022,33625.016339,32377.331118
9730.909528,14311.901109,32398.045039,31627.859594
8689.806157,12947.057941,30547.396050,29765.846748
7199.237969,11247.524448,27389.233587,26971.237847
6171.442526,10104.960760,24960.771385,25379.901430
5638.276767,10118.980938,23613.240288,24784.184834
5274.076392,10316.206865,22688.908440,24670.978755
4980.750137,10789.175365,21451.584078,24845.600434
4795.641353,10856.636693,20526.662683,24968.471269
4510.765109,10331.697665,19554.836742,24016.627802
3924.876766,9180.263321,18019.862137,22308.919229
3237.536703,7457.443520,16519.653234,20541.414261
2739.045627,5943.006929,15294.153822,18525.726294
2325.361269,4674.035333,14187.007839,16412.809498
1926.607299,3793.815891,13043.038464,14652.445622
1651.658254,3381.657551,12119.554946,13783.496995
1466.398453,3180.878078,11478.261621,13090.841273
1355.470915,2977.685447,10982.778717,12338.292164
1245.187239,2802.861390,10522.205296,11924.279750
1166.314574,2572.402779,10279.825502,11746.949367
1048.428839,2156.005668,9833.282133,10994.551235
865.083656,1683.853608,9053.479281,9503.857984
670.650054,1333.304851,7925.482856,8169.768804
609.766715,1290.305535,7415.909178,8080.814200
624.147846,1357.175363,7387.176742,8390.397481
661.442008,1484.081587,7460.463409,8818.258433
694.306916,1629.838417,7426.808964,9224.798274
701.138849,1719.007242,7282.231659,9447.377158
