P_Average,P_SD,W_Average,W_SD
190435.006657,1012.740902,188992.053188,506.718637
184034.627361,1482.910418,186995.646787,767.121295
177523.974695,1737.161892,184886.823661,810.755129
171377.928153,1719.836926,182898.652610,817.981599
165127.653482,2329.682941,180726.991087,1130.541393
159319.417578,3212.341837,178650.685935,1546.425271
153687.702052,3913.466173,176355.177659,1928.277756
148324.884869,4855.814765,173960.873171,2552.982411
143446.176162,6179.079279,171551.290724,3250.935100
138146.931143,6750.431357,168817.020274,3750.485210
132801.846795,7512.988520,165945.560451,4396.001806
127751.458257,8304.608883,162672.233211,4988.726561
121888.281521,9581.865353,158949.454697,6096.747971
115327.331105,10786.248900,155041.737681,7285.420579
109804.137345,12302.604296,151467.742287,8354.342313
104189.751361,13055.073794,147692.787467,9393.409592
98461.037552,14766.237826,143527.942776,11479.991850
92702.489416,16223.252576,139036.904067,13234.414970
87106.358813,17572.835432,134332.638622,14643.743099
81357.120183,19273.813291,129327.669619,16144.768274
74552.526074,19597.262058,123686.738271,17217.709473
68593.186199,19148.770598,118558.789314,17520.375751
64296.139887,19131.281700,114771.621141,17945.412860
60521.211936,19059.559506,111113.457132,18158.148425
57523.190227,19500.938638,108220.918189,18615.148102
54808.010334,19993.259357,105600.759959,18931.445655
51782.110412,19261.491513,102305.643897,18538.123834
48084.750382,18455.567926,98342.940231,18605.929069
44542.161927,17595.969553,94394.251552,18854.350278
41194.176529,16113.187633,90698.829556,18226.135029
38226.646393,14985.578654,87358.013580,17671.936926
35860.180334,14877.737448,84255.216146,17927.929128
33376.264692,15240.596035,80729.196638,18875.944821
31488.721756,15071.558315,78064.546197,18718.327197
29487.479517,14637.306018,75363.969074,18500.620298
27707.575076,14368.462863,72996.814461,18339.056978
25934.084317,13849.758965,70730.959101,18079.423431
24361.687181,13023.143214,68809.333137,17520.453631
23114.107113,12109.217501,67287.426976,16547.639972
21907.158740,10933.798876,65660.549758,15260.247479
20599.406514,9760.954725,63869.720503,14059.976238
19194.277674,9437.053929,61807.672351,13609.538311
18289.457009,10545.983435,60313.277918,14827.835575
17520.544796,11245.047097,58773.756476,15956.339115
16566.246278,11666.522683,56802.466423,16327.548988
15347.220001,10547.005879,54612.886769,15481.761109
14086.063732,8381.252461,52364.900176,12931.847267
12815.296008,6813.740573,50172.485487,10777.726048
11710.193228,5878.804861,48124.496718,9531.316482
11058.217158,5926.116497,46821.097353,9556.604766
10630.741895,5977.603815,45808.260381,9856.955104
10285.482560,6184.451756,44927.814909,10566.279260
9963.449305,6185.164238,44134.374609,10917.754901
9589.430421,5593.153454,43433.281767,10379.382296
9192.776019,4864.696230,42672.967001,9503.833255
8630.641360,4306.199801,41505.509790,9121.262646
7983.787852,3551.445755,40065.408594,8233.942233
7338.149665,2682.719381,38518.799848,7017.391913
6780.823667,2229.091368,37035.534068,6306.264852
6438.651461,2265.443730,36056.984935,6469.539399
6073.428223,2354.964157,34901.332799,6871.601579
5787.852154,2410.855082,33958.585219,7267.340850
5571.377231,2455.227387,33221.782807,7769.230875
5389.184079,2432.511101,32569.049479,8064.793606
5220.608379,2322.710306,32052.556567,7877.058903
5052.184080,2184.989845,31600.436477,7536.461653
4882.440715,2083.729563,31200.588110,7337.793809
4776.447438,1984.540859,30841.722625,6974.761531
4615.873529,1860.446817,30504.476079,6515.779549
4430.793171,1809.178140,29929.544627,6314.361462
4199.734645,1784.929519,29020.400029,6314.541766
3885.846906,1671.449673,27841.846924,6279.565898
3577.808089,1609.879048,26580.413999,6467.925160
3342.288827,1624.748707,25553.762555,6595.915198
3173.653654,1675.546554,24805.250123,6742.887777
3083.105385,1666.433805,24467.889164,6663.491565
3066.672881,1638.732849,24516.972373,6566.591838
3076.325707,1576.974229,24595.124012,6577.981077
3049.024125,1494.051288,24500.370054,6525.752631
2984.816424,1442.603480,24200.068963,6569.850266
2916.307828,1443.867182,23821.240098,6744.286049
2848.502187,1458.550583,23423.446808,6981.466146
2733.135263,1453.369453,22852.312591,7155.012328
2608.404956,1430.251158,22210.474872,7240.517534
2472.808154,1376.790017,21590.782893,7044.958313
2324.080356,1286.278520,20949.478318,6703.732947
2188.763898,1173.009375,20364.247413,6209.895104
2004.433230,1031.851125,19523.559473,5625.048140
1846.670332,966.444909,18706.928462,5477.816957
1749.987363,918.674489,18248.532237,5472.938981
1694.948927,892.477530,17972.844137,5466.361436
1650.666387,887.508284,17713.017965,5483.958765
1606.637089,883.965286,17398.114506,5556.388135
1542.614022,885.052310,16984.147094,5713.392866
1510.374072,874.231950,16822.253698,5717.118658
1499.657475,857.528159,16846.988352,5579.904014
1490.707784,848.400851,16852.177888,5410.240830
1440.625305,832.816359,16589.698314,5247.485494
1338.280051,785.954449,15983.674462,5108.413476
1237.635670,782.772594,15257.439540,5216.378032
1150.608413,790.976241,14633.814162,5479.260237
1094.745793,781.627443,14176.263459,5738.620612
1043.738940,738.123641,13747.774913,5734.049675
975.139858,699.396461,13116.787953,5619.658056
911.665873,712.520468,12496.666745,5733.226558
865.552090,769.684579,11914.598553,6175.461052
832.366355,803.380923,11519.654578,6539.247314
800.135905,788.437823,11276.717184,6573.040441
766.514631,739.565371,11127.353467,6314.260147
743.761538,678.956440,11113.303727,5865.249500
726.908911,637.342982,11056.695778,5445.703605
711.737231,601.106384,11024.969542,5177.757915
707.095791,594.284056,11031.788466,5072.333640
703.649969,590.918239,11024.181442,5057.307982
693.439696,573.477314,10950.446639,4999.113616
678.533829,554.141124,10817.624850,4913.366547
657.938543,529.145857,10642.791580,4825.644030
623.748981,485.414202,10397.952690,4709.137417
596.840730,460.631420,10160.500162,4633.305726
557.621212,427.464313,9860.339191,4402.453977
516.370730,402.578440,9487.369468,4296.433481
497.678133,387.973457,9329.192490,4185.899593
478.236476,393.556371,9100.104805,4119.540959
465.780629,410.173435,8905.380878,4189.588168
444.605114,408.468034,8579.547225,4278.269681
417.431171,403.050418,8173.625385,4399.014364
397.959036,394.859617,7894.958412,4509.633299
383.149461,387.062158,7718.824143,4530.376045
377.958966,386.943788,7660.375450,4602.541376
381.584961,400.702956,7615.531346,4741.979182
381.294082,412.430931,7519.594141,4813.595783
368.676780,404.781615,7285.562849,4807.970872
354.268525,394.781437,7051.950470,4824.397888
337.804635,387.251121,6902.516207,4724.633081
327.120180,380.828592,6861.927513,4661.094619
315.095041,354.094427,6802.916339,4501.816760
297.506226,318.118999,6667.457026,4267.986457
274.810186,275.891074,6418.794326,4049.682595
258.142501,251.080008,6185.736568,4087.918713
251.271093,241.246271,6111.396419,4060.208648
249.408793,248.247015,6053.496276,4059.537741
238.968088,255.886440,5876.540696,4039.353256
229.664679,260.978363,5635.214054,4066.910968
221.341574,257.888329,5464.958094,4071.198583
207.437342,234.994415,5317.989145,3914.666362
190.049949,203.847473,5154.433420,3639.800662
174.206356,184.269692,4969.480211,3370.188720
159.838939,180.224027,4728.582915,3251.063339
150.821172,184.312699,4504.691157,3279.326957
144.088762,184.022333,4366.859757,3260.992356
138.950420,177.171794,4311.815419,3182.680163
137.063552,172.422066,4342.893512,3117.474382
136.352356,167.719322,4382.796607,3023.828830
136.632375,164.736807,4427.707159,2948.747376
127.064347,151.745018,4318.037106,2831.647075
120.461871,145.177926,4166.653432,2831.429664
116.186135,139.331746,4086.594842,2761.801667
113.054855,131.475020,4001.748474,2741.818043
106.484595,122.092214,3848.874504,2722.099296
100.943748,124.682436,3676.973580,2712.159190
95.441442,131.631151,3475.985729,2745.104753
88.433900,134.613970,3237.504526,2762.232993
84.171297,135.985123,3041.521532,2828.130944
81.853073,134.479621,2889.295609,2894.131041
77.808220,124.533785,2741.553611,2925.331035
73.357253,112.833377,2606.968914,2938.321228
69.637172,103.732602,2534.073501,2873.127959
66.290813,100.560520,2436.777276,2819.135053
63.117961,100.006654,2325.499473,2792.087233
61.154549,98.397343,2263.153158,2811.275977
62.702544,100.420817,2289.590920,2848.224613
64.329392,102.014899,2335.841718,2841.309224
66.579355,105.929991,2406.919124,2861.022360
69.420404,113.165365,2457.689249,2895.035513
69.849556,115.269409,2473.277935,2904.856236
70.173645,118.778356,2462.761198,2912.220478
67.953080,115.866394,2417.890128,2838.664188
62.016203,109.974496,2306.932532,2712.723869
58.894897,112.037632,2214.827344,2666.153809
55.142434,111.607332,2138.806823,2607.315397
53.022379,108.093242,2121.511023,2547.429903
50.011934,99.446092,2113.601441,2468.191951
47.420963,91.760044,2095.098913,2361.696976
43.744381,76.409347,2067.161287,2178.261778
40.472392,61.074867,2029.326026,2002.840162
38.584491,53.104088,1996.805167,1882.005570
37.975522,54.478213,1967.494763,1874.518718
39.665661,61.928662,1955.059803,1963.499482
41.941020,71.584820,1941.787175,2086.894487
44.457851,80.829721,1947.458003,2229.761710
47.289608,86.713072,1996.556093,2334.510292
48.687167,88.847487,2046.988252,2367.520660
49.167623,86.800696,2123.599087,2333.600010
47.368453,79.225739,2164.770084,2233.858922
44.127356,69.276584,2166.555673,2092.152353
39.353215,59.444283,2094.255340,1906.967706
37.702285,58.358523,2068.760372,1878.655978
37.009868,59.689440,2030.701281,1890.048644
36.047209,59.572338,1970.455137,1933.766124
37.637366,62.131009,1948.518535,2007.560588
39.636550,64.628618,1960.396671,2075.821178
40.701808,64.899295,1988.603260,2105.352583
40.528798,64.185274,2003.409293,2101.757327
38.150494,58.954237,1985.233134,2028.003555
33.970523,51.105644,1895.906027,1853.965819
28.435791,40.601795,1757.625189,1631.222742
24.213871,35.003978,1618.826500,1519.147445
23.176419,35.769403,1549.426593,1531.810774
22.584691,34.760113,1526.323037,1527.308103
22.262537,32.851826,1525.167149,1522.179960
21.793430,30.920418,1521.328164,1516.846967
21.621039,31.283739,1512.334017,1518.303928
22.066494,33.567083,1503.859031,1527.765017
22.753401,37.023445,1487.733238,1566.045023
22.879164,39.010430,1456.859675,1631.930926
23.595665,39.497866,1484.956576,1650.309489
22.918937,38.205337,1454.593267,1600.321203
21.464720,36.123248,1379.489973,1544.541440
20.131500,36.744442,1276.726896,1549.611047
20.108487,38.133797,1249.689622,1595.492913
20.251370,39.178959,1268.679293,1627.490728
20.431149,39.218658,1290.684976,1665.524711
20.237585,36.950631,1302.822726,1643.844049
19.193051,33.351282,1283.822199,1536.410681
16.570801,27.384656,1199.021148,1355.310954
13.818751,21.744736,1094.079144,1236.938697
12.681498,19.276465,1055.026686,1189.021955
12.605768,18.816862,1067.820687,1181.979465
12.881121,19.302841,1094.027006,1180.252940
13.357002,20.398641,1129.059669,1195.195626
13.879860,21.798367,1159.358580,1218.069445
14.188738,23.161520,1178.206254,1235.300940
14.499253,24.618949,1204.271890,1261.493218
14.771129,26.034794,1202.644636,1288.393458
14.262719,25.204206,1176.662642,1269.179591
13.359699,21.931434,1141.927255,1224.133254
11.861334,18.742843,1069.322114,1140.908998
11.275710,19.097761,1022.028546,1120.644335
10.787043,19.932315,979.564206,1133.458676
10.507214,20.186991,957.630736,1125.918541
9.996042,19.766630,923.914527,1102.350841
9.404421,19.377161,881.343345,1072.628716
8.950585,18.098462,852.318477,1049.284781
9.129444,17.938523,846.714104,1050.076197
9.005658,18.582654,836.289099,1059.179008
9.295199,21.105046,823.671459,1118.458987
