P_Average,P_SD,W_Average,W_SD
1183575.784849,20357.346087,0.000000,0.000000
1132803.754151,31884.937823,0.000000,0.000000
1104829.942472,37250.717255,0.000000,0.000000
1084750.200628,46954.246326,0.000000,0.000000
1056585.338924,46926.617195,0.000000,0.000000
1038569.431740,46830.631605,0.000000,0.000000
1012057.228445,51465.109318,0.000000,0.000000
991184.961349,52846.352162,0.000000,0.000000
964611.068759,56216.974402,0.000000,0.000000
923046.457028,66858.257275,0.000000,0.000000
883547.980998,84604.452425,0.000000,0.000000
844255.854774,100484.400612,0.000000,0.000000
786415.019962,130468.504775,0.000000,0.000000
720717.352079,174072.975335,0.000000,0.000000
689196.731881,163086.310207,0.000000,0.000000
630463.846864,172592.203688,0.000000,0.000000
570153.094175,189183.123549,0.000000,0.000000
521151.257689,199653.408168,0.000000,0.000000
467606.998174,192426.337974,0.000000,0.000000
421165.943163,170644.737008,0.000000,0.000000
390079.134426,152752.117830,0.000000,0.000000
368222.852392,139248.851244,0.000000,0.000000
351492.677317,140915.364407,0.000000,0.000000
322909.180087,145759.990382,0.000000,0.000000
302600.477476,137702.527052,0.000000,0.000000
275363.606786,117995.084870,0.000000,0.000000
250497.745165,110553.048383,0.000000,0.000000
233482.381934,106952.368891,0.000000,0.000000
210293.567729,101593.303714,0.000000,0.000000
185686.287322,93019.833044,0.000000,0.000000
175862.763601,91011.637854,0.000000,0.000000
160426.944737,88105.417287,0.000000,0.000000
135893.901952,86128.785253,0.000000,0.000000
116392.329327,80141.191903,0.000000,0.000000
101064.813114,69247.578405,0.000000,0.000000
89965.445470,54834.936904,0.000000,0.000000
78101.631916,44122.366175,0.000000,0.000000
68383.938618,43304.342476,0.000000,0.000000
61800.702396,45440.463777,0.000000,0.000000
59422.550017,51129.935405,0.000000,0.000000
56609.657281,53462.485647,0.000000,0.000000
53405.402959,51483.269663,0.000000,0.000000
48877.433649,51596.034322,0.000000,0.000000
46674.204139,51579.243527,0.000000,0.000000
44831.205237,51868.908068,0.000000,0.000000
41337.803781,53080.777328,0.000000,0.000000
35943.799205,50955.825280,0.000000,0.000000
28627.513495,39464.292001,0.000000,0.000000
22252.378863,28246.100076,0.000000,0.000000
20383.077071,27610.709139,0.000000,0.000000
18479.492676,25955.673529,0.000000,0.000000
15733.283280,22823.864540,0.000000,0.000000
13407.609537,18631.648323,0.000000,0.000000
12850.213533,18911.970818,0.000000,0.000000
12873.805437,21009.840828,0.000000,0.000000
13402.003657,23167.780973,0.000000,0.000000
13315.584039,24208.923283,0.000000,0.000000
12459.526013,23823.505505,0.000000,0.000000
10428.596109,20306.899700,0.000000,0.000000
8838.878252,14372.225775,0.000000,0.000000
7686.575212,10897.655358,0.000000,0.000000
7076.869876,11567.931569,0.000000,0.000000
7066.754319,11505.231559,0.000000,0.000000
6895.617805,11075.936483,0.000000,0.000000
6723.683013,11614.408856,0.000000,0.000000
6605.078567,13927.327515,0.000000,0.000000
7098.917808,16497.734148,0.000000,0.000000
8540.316399,21427.860764,0.000000,0.000000
9875.970335,26091.391366,0.000000,0.000000
11610.915654,33314.270169,0.000000,0.000000
12118.066516,36319.271002,0.000000,0.000000
12117.752760,38608.571409,0.000000,0.000000
10551.811809,37191.129241,0.000000,0.000000
7571.445612,29530.360268,0.000000,0.000000
4262.002414,15673.785070,0.000000,0.000000
4101.501106,13771.325101,0.000000,0.000000
5046.466953,16669.651891,0.000000,0.000000
6009.920866,19633.970036,0.000000,0.000000
6533.703002,20945.580794,0.000000,0.000000
7421.510052,23615.840410,0.000000,0.000000
7791.480985,24994.429170,0.000000,0.000000
7756.517844,27915.221421,0.000000,0.000000
7088.877967,31758.457706,0.000000,0.000000
6610.792926,31823.598990,0.000000,0.000000
5942.771844,26210.001242,0.000000,0.000000
4342.295534,16212.998494,0.000000,0.000000
4800.866769,17313.040598,0.000000,0.000000
4720.996844,15955.353152,0.000000,0.000000
4080.748754,12482.615395,0.000000,0.000000
3885.281166,12147.189343,0.000000,0.000000
3883.972766,13137.161485,0.000000,0.000000
4470.334804,16740.716767,0.000000,0.000000
4739.185146,18923.689218,0.000000,0.000000
5333.941932,24035.599651,0.000000,0.000000
5899.742468,29219.883324,0.000000,0.000000
6598.768654,32665.789324,0.000000,0.000000
7387.329006,35646.514084,0.000000,0.000000
7542.868782,35309.711348,0.000000,0.000000
7264.110045,31785.119450,0.000000,0.000000
5673.633943,22265.300251,0.000000,0.000000
6497.092089,24392.640115,0.000000,0.000000
7391.434075,27110.963538,0.000000,0.000000
7739.629818,28135.793601,0.000000,0.000000
7034.079110,28072.490215,0.000000,0.000000
6592.054129,31953.989099,0.000000,0.000000
7245.317930,34273.980213,0.000000,0.000000
6815.574445,30218.417260,0.000000,0.000000
4719.661278,18220.524752,0.000000,0.000000
4599.699516,16587.239650,0.000000,0.000000
5111.963166,17708.218176,0.000000,0.000000
5395.350443,17339.913578,0.000000,0.000000
5108.926712,15747.565983,0.000000,0.000000
5485.683793,16960.156078,0.000000,0.000000
5543.490333,17848.123703,0.000000,0.000000
5449.825841,18880.418415,0.000000,0.000000
5430.796177,18457.394340,0.000000,0.000000
5427.815728,19049.422034,0.000000,0.000000
5466.126642,19581.953145,0.000000,0.000000
5150.568985,19701.534515,0.000000,0.000000
4741.212363,18894.727958,0.000000,0.000000
5386.473792,21275.876734,0.000000,0.000000
5756.266133,22501.672437,0.000000,0.000000
6368.976134,24023.552287,0.000000,0.000000
6717.236282,25325.432442,0.000000,0.000000
6503.487516,24767.948923,0.000000,0.000000
5843.071972,21652.542093,0.000000,0.000000
4999.129175,16036.502245,0.000000,0.000000
5661.642210,17723.091936,0.000000,0.000000
5658.755952,17970.501249,0.000000,0.000000
5254.080455,18170.908721,0.000000,0.000000
4923.891013,19682.231802,0.000000,0.000000
5175.079634,22155.304537,0.000000,0.000000
5579.264549,24075.266158,0.000000,0.000000
5726.066481,23876.836003,0.000000,0.000000
4888.189949,19789.592854,0.000000,0.000000
3305.597055,12081.328550,0.000000,0.000000
2159.940701,9196.918736,0.000000,0.000000
2629.807983,11201.805654,0.000000,0.000000
3652.521578,14808.619477,0.000000,0.000000
4267.346883,16381.715238,0.000000,0.000000
4575.196470,17291.973149,0.000000,0.000000
5136.808936,18326.400414,0.000000,0.000000
5462.869820,18124.380292,0.000000,0.000000
5258.949840,16673.984302,0.000000,0.000000
5966.863045,19472.724615,0.000000,0.000000
6041.991735,20917.676814,0.000000,0.000000
5694.010284,22354.508126,0.000000,0.000000
6848.845079,28622.038948,0.000000,0.000000
8262.801119,36166.982396,0.000000,0.000000
8881.556422,39576.966394,0.000000,0.000000
9313.788498,42548.508673,0.000000,0.000000
8839.846381,41396.174024,0.000000,0.000000
6854.785006,30625.325732,0.000000,0.000000
6423.426769,26117.951772,0.000000,0.000000
6492.265258,24367.536104,0.000000,0.000000
4214.127535,12338.051048,0.000000,0.000000
3439.508247,12653.344109,0.000000,0.000000
4325.482526,15006.972472,0.000000,0.000000
5933.143512,20303.713270,0.000000,0.000000
8008.477320,26410.840573,0.000000,0.000000
10324.185002,34128.500309,0.000000,0.000000
12275.355605,40025.764855,0.000000,0.000000
15281.790696,47385.549419,0.000000,0.000000
16726.316528,49539.401904,0.000000,0.000000
16502.223206,46525.707837,0.000000,0.000000
13851.363166,34661.544890,0.000000,0.000000
10811.133959,29662.506948,0.000000,0.000000
11113.251718,29652.514453,0.000000,0.000000
10944.607803,29504.633051,0.000000,0.000000
11686.038482,33061.069644,0.000000,0.000000
11089.034090,37068.207538,0.000000,0.000000
12098.877691,43620.735640,0.000000,0.000000
14085.260797,57161.379398,0.000000,0.000000
14667.420896,63639.769798,0.000000,0.000000
14754.095089,67125.672049,0.000000,0.000000
14844.677160,65370.984225,0.000000,0.000000
12303.151208,51323.944152,0.000000,0.000000
9567.576923,35764.679719,0.000000,0.000000
10803.307849,40367.352667,0.000000,0.000000
12748.332826,47505.526647,0.000000,0.000000
14096.567709,52578.906815,0.000000,0.000000
14816.952188,55571.866838,0.000000,0.000000
14235.247391,53983.049344,0.000000,0.000000
12291.166828,47854.790371,0.000000,0.000000
8521.554983,37155.463139,0.000000,0.000000
3990.080070,20561.885442,0.000000,0.000000
2768.849597,13981.235712,0.000000,0.000000
1733.786052,8250.493778,0.000000,0.000000
225.614897,927.974760,0.000000,0.000000
305.188876,1127.057177,0.000000,0.000000
494.432420,1481.208489,0.000000,0.000000
659.828179,1945.003077,0.000000,0.000000
799.720725,2413.942309,0.000000,0.000000
1034.834673,3375.656510,0.000000,0.000000
1218.978849,4572.345684,0.000000,0.000000
1543.332379,6017.461610,0.000000,0.000000
1913.202058,7529.698919,0.000000,0.000000
2453.408464,9622.029431,0.000000,0.000000
3017.031954,12086.396186,0.000000,0.000000
3342.724441,13412.009232,0.000000,0.000000
3769.021179,15271.556772,0.000000,0.000000
3876.466206,15924.005095,0.000000,0.000000
3395.517247,14017.227856,0.000000,0.000000
1951.903207,8314.196415,0.000000,0.000000
1656.656326,8754.958000,0.000000,0.000000
1620.015118,8678.649073,0.000000,0.000000
1447.723437,7750.326376,0.000000,0.000000
849.233206,4529.550493,0.000000,0.000000
188.032687,972.000503,0.000000,0.000000
7.080780,33.137718,0.000000,0.000000
6.762709,33.994918,0.000000,0.000000
6.553956,32.434151,0.000000,0.000000
5.567906,25.166672,0.000000,0.000000
3.135115,11.228162,0.000000,0.000000
1.395895,4.529106,0.000000,0.000000
1.461314,5.166510,0.000000,0.000000
232.811194,1242.114544,0.000000,0.000000
627.840466,2591.924525,0.000000,0.000000
1015.185296,4013.659914,0.000000,0.000000
1763.250047,6812.896775,0.000000,0.000000
2522.176397,10059.922114,0.000000,0.000000
3768.759357,16095.914450,0.000000,0.000000
4884.772622,21068.419681,0.000000,0.000000
5574.198102,24394.026837,0.000000,0.000000
6790.536152,29126.861906,0.000000,0.000000
7610.657675,31895.143028,0.000000,0.000000
7439.389812,30020.361476,0.000000,0.000000
6206.590276,21943.425024,0.000000,0.000000
3221.736209,13426.284310,0.000000,0.000000
3918.308122,15800.718740,0.000000,0.000000
4513.035509,17657.977613,0.000000,0.000000
4600.101138,17417.994808,0.000000,0.000000
4147.271736,16250.492622,0.000000,0.000000
3764.927628,17789.909499,0.000000,0.000000
4337.387073,20022.350571,0.000000,0.000000
4712.807097,20234.786080,0.000000,0.000000
4625.585298,18363.662603,0.000000,0.000000
3886.120116,12375.358915,0.000000,0.000000
4193.783431,12616.948301,0.000000,0.000000
3710.409730,10273.358213,0.000000,0.000000
3165.369310,10166.024634,0.000000,0.000000
4334.839411,14398.703286,0.000000,0.000000
5714.425469,19311.342459,0.000000,0.000000
6674.578508,21805.630770,0.000000,0.000000
7552.383466,23923.219103,0.000000,0.000000
8168.532725,25331.623352,0.000000,0.000000
8129.561982,24114.383782,0.000000,0.000000
7179.407095,19119.512513,0.000000,0.000000
4759.058614,12637.901924,0.000000,0.000000
2951.675449,11381.113262,0.000000,0.000000
3280.326105,13345.131341,0.000000,0.000000
3875.314927,16732.386527,0.000000,0.000000
4028.795747,18947.624001,0.000000,0.000000
4821.626580,22295.841617,0.000000,0.000000
5221.564449,23748.730984,0.000000,0.000000
5061.949405,22357.375153,0.000000,0.000000
4569.572568,19569.141851,0.000000,0.000000
3768.258564,15627.253851,0.000000,0.000000
3330.080004,13342.348407,0.000000,0.000000
3060.812778,11748.918774,0.000000,0.000000
1984.722684,6844.513006,0.000000,0.000000
2211.352190,7532.949052,0.000000,0.000000
2426.813367,7953.026937,0.000000,0.000000
2454.440202,7818.785401,0.000000,0.000000
2464.659263,7980.388277,0.000000,0.000000
2629.969736,8504.436102,0.000000,0.000000
2426.384446,8098.178545,0.000000,0.000000
1928.670239,6947.867087,0.000000,0.000000
1612.892309,6403.328674,0.000000,0.000000
976.407435,3936.614812,0.000000,0.000000
667.446975,2015.367495,0.000000,0.000000
754.051513,2318.136294,0.000000,0.000000
858.151469,2833.406740,0.000000,0.000000
1022.818218,3678.495008,0.000000,0.000000
1338.557841,4923.961215,0.000000,0.000000
1444.677839,5462.771077,0.000000,0.000000
1759.088587,6593.014051,0.000000,0.000000
2068.092676,7733.450182,0.000000,0.000000
2282.826828,8549.953599,0.000000,0.000000
2546.953768,9681.354742,0.000000,0.000000
2704.554024,10742.271421,0.000000,0.000000
2658.811949,11279.184249,0.000000,0.000000
2573.714444,11329.722386,0.000000,0.000000
2086.772963,9169.259699,0.000000,0.000000
1300.198118,5499.368597,0.000000,0.000000
1262.822172,4411.667534,0.000000,0.000000
840.549974,3474.881111,0.000000,0.000000
1001.134033,3990.131469,0.000000,0.000000
1274.526894,5029.037932,0.000000,0.000000
1663.873516,6595.210113,0.000000,0.000000
