P_Average,P_SD,W_Average,W_SD
9701.676007,305.314085,1528.221216,15.903917
8626.759485,503.599349,1455.181817,25.552755
7639.217519,551.211900,1375.429193,38.916920
6754.859240,552.064320,1297.058219,49.534376
5919.321386,621.928155,1215.234161,61.147944
5305.892182,671.181963,1144.518142,68.486361
4795.220687,624.101907,1092.414936,67.958526
4413.135623,546.740668,1039.120906,68.692106
3954.397017,585.598632,980.311739,72.469188
3572.685553,572.048664,938.955741,86.692242
3230.678774,597.386859,891.885550,85.635603
2948.921007,526.458600,856.086979,75.993843
2764.907342,453.777341,823.769525,72.741342
2588.540684,490.567831,794.450772,79.319576
2407.204237,511.034134,764.140741,82.250261
2130.542281,578.557327,719.164457,111.969930
1917.208587,628.654757,673.805331,132.159249
1713.570646,600.483334,638.629347,132.707108
1509.474940,559.395051,602.795142,129.577296
1381.051571,502.852671,578.404443,119.528162
1317.163500,460.197925,563.252035,108.380860
1258.143962,413.167452,547.965076,100.659908
1154.066487,367.506836,527.050228,85.343000
1124.190257,291.735894,522.368067,66.837476
1108.125263,288.047533,516.420024,68.005504
1033.093913,283.326822,498.106112,71.351081
949.316594,319.969377,473.968212,80.898108
896.390211,340.821124,462.307179,83.375625
841.938282,319.562418,446.225514,93.851817
794.158186,334.223428,430.200733,106.370395
735.020917,300.014516,415.946797,101.238127
702.305329,251.067860,406.541664,80.758299
658.311836,222.166822,393.492941,68.637376
579.012608,201.802724,370.606150,67.289665
553.015430,245.560409,357.071932,86.813370
513.038744,244.827949,339.158149,102.524332
482.205344,239.526562,328.838265,104.607319
474.059032,238.532784,327.524105,105.283446
463.830136,247.693148,321.690373,107.371504
451.694688,227.936498,318.733531,104.176499
434.867986,203.325850,319.280421,98.097565
451.432638,225.617190,321.495308,98.124438
440.972614,231.744741,317.266802,111.503624
442.823215,257.653238,311.560547,118.537331
408.524131,238.709312,287.718906,134.838433
385.087519,227.652313,273.065088,142.142442
361.273546,220.589561,263.380062,139.101470
316.995452,226.624327,240.978575,141.361596
279.199017,222.377902,222.534923,141.558261
266.921599,228.127046,210.134885,145.543558
264.431876,242.777084,201.480077,147.456698
262.539091,247.744485,197.558709,152.745509
246.484586,228.893811,194.188007,149.886855
238.834749,238.333771,185.577536,153.298914
223.493604,234.829489,174.359973,150.841123
194.628310,200.547672,164.565926,140.883684
162.106998,188.403795,151.983806,130.391217
151.509405,192.455614,141.546067,131.943798
146.787241,195.897275,137.046311,131.126444
134.128460,182.047238,134.325678,123.994199
125.173919,173.315036,129.911517,120.908882
