P_Average,P_SD,W_Average,W_SD
177011.526591,2223.733703,27342.799881,174.953466
158234.759161,2356.531018,26144.309823,213.375515
141273.995961,2898.216201,25021.633359,268.914652
125020.383444,3352.255772,23893.541086,339.133252
110759.616395,3584.369654,22878.380951,374.900289
97760.385131,4454.233414,21928.101842,398.753466
87560.856793,5243.169880,21104.783121,403.881334
79556.673238,4504.555687,20360.913157,388.226445
72756.703132,4231.010032,19653.251757,358.884582
66507.715191,4284.200169,19015.419589,371.467092
60385.617226,3849.289489,18446.163130,379.585790
55235.442365,3549.573377,17902.965578,394.863949
50345.777271,3222.239678,17407.127644,424.698591
46555.884334,3194.038191,16917.381011,437.492355
43493.173587,2747.080599,16462.941637,408.313380
40012.690337,2807.189025,16025.388483,395.523727
36519.378721,3158.850156,15639.439284,394.644564
34129.758128,3370.036228,15306.083426,381.705459
31695.774241,3012.390997,14965.626751,379.904350
29067.211119,2755.464986,14634.617500,367.132220
27241.750210,2263.270673,14341.225225,365.804826
25440.972788,2048.492270,14062.697135,376.421361
23550.491595,2330.480856,13790.700305,380.591748
22050.270955,2202.450205,13542.529694,385.065285
20845.210505,1879.001811,13331.788820,395.057309
19289.265759,1790.048048,13124.400511,403.866467
17927.120842,1806.683029,12919.998993,416.463957
16770.361958,2061.060994,12734.612696,413.028563
15849.259786,2065.415015,12545.465561,407.292597
14825.941469,2138.005165,12370.030752,408.712046
14086.556973,2030.560077,12219.526832,417.516727
13210.409754,1841.056688,12065.371870,424.352891
12550.973386,1564.134933,11925.905163,414.332740
11996.399369,1500.305849,11808.789394,397.847921
11450.922086,1546.721819,11698.897135,375.766349
10850.604833,1466.133283,11607.337554,358.049978
10466.098414,1324.365172,11530.377349,342.254961
9861.171441,1358.095053,11458.389562,338.100240
9441.081741,1345.978455,11380.422522,327.608719
9108.768883,1269.784116,11293.959413,332.361455
8748.941035,1284.831349,11208.099132,341.902059
8304.621472,1238.130036,11120.254658,353.140943
7854.040649,1224.729207,11045.922676,355.456243
7460.876381,1277.627492,10980.647737,370.129082
7095.178344,1171.184973,10924.023856,392.790095
6750.307761,1148.474224,10873.081859,408.902124
6493.903314,1048.712967,10826.011388,413.885684
6250.554156,1068.412764,10784.758201,431.411769
5986.908315,1128.638546,10743.095163,439.057784
5630.830933,1218.862467,10704.818733,447.837797
5342.976023,1226.706549,10679.578041,450.514920
5051.780739,1267.985029,10654.473357,455.493350
4781.978933,1193.113877,10629.970002,456.702807
4504.190338,1168.158054,10594.703358,459.685566
4214.767743,1095.674076,10573.776006,458.598324
3885.042619,1123.826407,10551.349375,463.163388
3634.393648,1227.261672,10532.894273,459.367665
3506.030133,1252.713655,10519.144478,449.527373
3437.320500,1221.435782,10508.640147,443.966825
3323.094453,1213.087531,10497.506182,448.292925
3205.484061,1254.868710,10486.561634,449.994290
3020.892754,1230.093831,10473.938944,458.011829
2884.113118,1173.189947,10464.213610,462.613163
2691.820770,1106.625609,10452.418543,460.900192
2450.169590,1072.099691,10438.442556,455.678914
2302.772976,1026.303099,10421.933703,457.523801
2139.868827,1002.818865,10410.362389,456.751431
1976.031485,984.666252,10399.123773,451.428068
1755.144087,826.547175,10387.633754,449.579632
1639.024667,753.488650,10380.753862,450.945327
1507.463667,685.537165,10379.068833,449.112533
1455.814301,697.548695,10374.290740,451.097896
1344.916849,741.756067,10369.272915,454.825797
1239.670164,727.784686,10361.580685,462.728913
1180.668680,677.886724,10355.290970,469.796772
1107.072412,645.376876,10345.080299,478.651965
1040.925368,657.947094,10343.276401,478.479436
976.330880,596.201008,10340.280416,476.003672
952.244484,548.968660,10336.792311,475.454644
915.253288,546.766801,10335.262323,476.038067
912.884439,560.112362,10333.688212,475.302513
885.315078,563.797032,10335.092212,471.463981
848.743909,518.340510,10335.863486,476.098190
795.608260,458.684054,10334.206669,480.134383
757.900788,426.258012,10331.623671,481.985458
729.100738,419.512309,10328.813829,484.459709
684.930898,381.166513,10326.964959,487.858622
621.982395,407.616011,10327.954558,490.620076
576.105876,471.503760,10328.581570,493.202368
557.392739,523.954090,10324.811361,494.614018
524.276649,555.074006,10322.419305,496.597532
499.397039,549.130674,10322.292328,497.075947
486.648118,555.990311,10322.667865,498.921184
474.351655,573.987507,10324.381649,500.887206
435.175169,570.612241,10326.003366,503.762916
369.730506,498.646606,10328.505659,506.473721
323.061362,402.525256,10329.147210,507.469360
263.541842,303.123302,10329.528280,508.037982
236.129853,255.031637,10327.341099,508.387624
242.191963,248.551657,10326.144250,508.885828
265.583349,262.034539,10326.223270,508.145998
264.686656,291.806812,10326.118211,507.572304
276.018078,335.936292,10325.761138,507.549796
292.191611,365.610012,10326.173756,507.196782
292.528667,386.147947,10326.642698,506.409358
287.866572,400.097994,10326.801218,506.815738
307.390775,434.425721,10327.615607,506.441460
328.907552,472.917253,10328.568867,505.828844
319.660097,481.180492,10328.736133,505.685220
261.988054,446.739001,10329.507664,506.016640
207.317232,414.587290,10331.062411,505.060479
169.630177,417.316937,10330.729460,504.994130
150.636061,380.989146,10329.810893,506.250773
143.367551,365.862489,10329.282693,507.292361
136.682397,359.419624,10328.688488,508.314989
144.712559,331.356595,10327.737339,510.514278
144.899789,285.353458,10327.013595,512.035226
161.057969,297.851351,10325.806114,513.795128
169.728864,302.230857,10324.364992,515.453350
179.620740,328.990021,10322.158145,518.352449
167.371056,321.698727,10319.553906,521.705083
145.803055,258.134952,10316.107919,527.838873
154.227643,268.451023,10313.585020,533.742212
132.217356,246.269308,10308.806160,545.112582
136.787260,274.381247,10308.321347,545.985394
133.102494,268.872264,10308.525161,547.572094
104.053578,228.890817,10308.966045,548.905080
79.087214,177.526845,10309.230821,549.636445
62.985890,101.723690,10309.070914,550.317783
49.539505,79.224035,10308.562737,551.300001
59.644393,91.194044,10308.014585,552.243637
66.973152,101.360309,10307.219506,553.839040
70.976697,105.700560,10306.190132,555.214567
77.052832,117.427343,10305.760329,557.263394
88.914799,141.427951,10305.939110,557.066553
100.729810,154.136614,10305.893547,557.072251
125.831816,194.021642,10305.475337,556.422207
148.885900,227.032302,10305.060646,556.002481
162.583283,245.519505,10304.283744,555.623784
176.997226,262.864922,10304.187643,555.207047
190.310429,253.598401,10303.323843,554.122958
186.042606,225.137257,10303.075391,552.978703
173.760271,214.796734,10303.125557,553.880809
168.028949,214.428951,10303.023760,554.494857
163.408358,203.610191,10303.043223,554.395464
157.810409,206.415370,10303.663572,554.169793
158.040058,228.109517,10304.750545,553.677291
163.877311,214.372710,10305.119168,552.299627
