P_Average,P_SD,W_Average,W_SD
180231.606824,4655.036287,613.081103,8.805594
163118.188064,6351.211167,587.315414,11.741904
147432.887870,7031.394440,559.947573,12.619859
132864.480220,7471.123651,534.625979,11.574863
120504.615236,9039.508062,508.851086,15.587183
109127.578138,10266.961335,484.679114,18.805107
99983.999560,10334.453988,465.283118,21.141756
91608.897655,10248.538239,446.331045,23.285019
85361.240824,10364.317121,427.752756,25.046817
78667.737760,9889.789664,412.654987,24.247020
73101.171010,9061.373514,395.122497,23.358277
65874.917010,10244.710314,373.900899,30.075946
60840.339387,11494.837737,357.581281,37.414537
55587.822225,12531.449974,341.190852,43.469009
52229.323497,11069.662295,331.376560,38.303117
48796.175760,9308.713065,320.822017,33.075969
45869.069612,8594.512083,313.084467,31.995477
42886.635715,9324.478082,302.065076,35.153052
39733.226705,9063.874553,292.187683,36.025510
38224.978201,8483.112874,284.726969,32.763207
36053.385752,7503.863166,277.611640,30.401467
33816.183811,7240.053578,269.011966,30.543362
31265.305713,7333.056630,260.035834,34.682221
29184.750063,8080.944464,248.471349,39.959414
27120.374090,8761.982696,238.704244,54.773595
25357.541866,8883.301816,228.930738,55.386345
23765.361167,8589.378290,221.187231,55.880224
22288.260569,8206.882599,212.810243,55.082534
20560.512065,7628.946950,204.258393,53.398359
19726.483617,7638.981349,198.756097,53.400329
18871.745035,7423.100253,193.328996,54.743572
17640.275819,7401.900851,188.320269,54.152554
16173.709980,7304.954334,179.959252,52.488922
15074.100885,6695.921844,173.582652,48.946819
13969.443789,6535.072998,167.029019,49.652580
12914.045177,6407.505711,160.873032,49.382204
11884.323036,6302.091723,153.449625,49.695146
11360.512052,5853.566756,149.672280,46.395758
10808.107550,5408.896245,147.086579,45.461505
9995.877647,5410.840970,140.579348,46.553267
9754.028886,5218.052387,138.835012,45.163481
8975.810636,4837.370113,133.730541,47.054303
8495.273597,4700.657030,128.615834,47.487521
8504.135264,4702.720544,125.730509,52.258113
8069.675117,4664.143824,123.083403,51.323455
7401.752336,4887.284568,116.831479,52.187503
6945.130407,5083.914515,109.187773,57.885521
6729.816877,5047.282830,106.805178,56.483910
5884.584789,4848.703357,98.708755,56.798529
4961.353000,4794.526461,83.160026,62.942885
4256.315621,4360.736853,76.578685,59.466590
3916.345873,4383.918552,69.541439,59.567849
3661.345227,4270.763509,65.683119,59.749125
3626.382687,4160.729945,66.146548,58.397310
3234.944649,3910.997200,63.688316,53.053616
2760.647044,3825.509089,56.068857,51.879281
2598.135437,3368.864075,55.781732,51.871235
2418.555313,3078.585106,54.609633,49.302052
2100.213038,2825.276255,51.041638,46.724795
2091.501661,3099.663191,48.601929,47.890515
2166.423773,3266.448083,47.896223,49.186730
2128.080008,3001.919309,47.912086,48.811762
1967.309809,2697.172334,47.222127,45.610894
