P_Average,P_SD,W_Average,W_SD
4817639.726880,65337.187183,0.000000,0.000000
4661097.250195,98394.215328,0.000000,0.000000
4553533.156838,118143.818456,0.000000,0.000000
4475876.096187,117820.545002,0.000000,0.000000
4409633.714887,124890.470575,0.000000,0.000000
4343253.319764,136247.666535,0.000000,0.000000
4273230.659777,144927.311141,0.000000,0.000000
4209605.376398,150047.464866,0.000000,0.000000
4145413.599472,177002.435987,0.000000,0.000000
4071622.562073,200983.678943,0.000000,0.000000
3995249.451913,202075.331948,0.000000,0.000000
3905653.323005,228536.535802,0.000000,0.000000
3805443.809362,271367.772366,0.000000,0.000000
3663541.483242,311543.417925,0.000000,0.000000
3481588.601396,334765.105651,0.000000,0.000000
3326069.525013,438078.501495,0.000000,0.000000
3075074.214605,598373.309173,0.000000,0.000000
2816753.304296,738452.853898,0.000000,0.000000
2655538.387869,716326.809088,0.000000,0.000000
2496460.794502,658314.235418,0.000000,0.000000
2304748.315923,629172.999121,0.000000,0.000000
2145003.185603,654502.777186,0.000000,0.000000
1953693.869663,591861.293753,0.000000,0.000000
1842807.967477,463276.554769,0.000000,0.000000
1720692.055881,403668.518132,0.000000,0.000000
1631423.580334,353112.131862,0.000000,0.000000
1468482.852977,370277.721135,0.000000,0.000000
1283276.023912,438968.200605,0.000000,0.000000
1219568.250154,441265.274874,0.000000,0.000000
1175267.032648,449352.419986,0.000000,0.000000
1154726.262020,444669.520341,0.000000,0.000000
1093205.231309,470842.447715,0.000000,0.000000
1002990.132089,502708.044607,0.000000,0.000000
954625.370132,499247.917940,0.000000,0.000000
890430.139657,438417.618338,0.000000,0.000000
793949.323826,372677.113186,0.000000,0.000000
680079.821804,353683.450636,0.000000,0.000000
666259.190425,345502.217747,0.000000,0.000000
656274.163157,318247.420096,0.000000,0.000000
626467.942562,292141.929864,0.000000,0.000000
569694.842681,280550.457600,0.000000,0.000000
520388.058434,245265.336122,0.000000,0.000000
459359.912724,217575.492200,0.000000,0.000000
410769.859847,219051.034185,0.000000,0.000000
375870.974421,218883.399909,0.000000,0.000000
352895.357098,222281.660939,0.000000,0.000000
320105.293851,221291.421844,0.000000,0.000000
286671.686466,217532.659761,0.000000,0.000000
257549.083933,212927.173633,0.000000,0.000000
229876.655117,202670.915241,0.000000,0.000000
203004.953922,179164.115014,0.000000,0.000000
177315.350771,154184.492881,0.000000,0.000000
157022.855452,136727.018752,0.000000,0.000000
147270.124631,131968.823594,0.000000,0.000000
130200.826614,117781.081094,0.000000,0.000000
121162.206564,102282.452673,0.000000,0.000000
108108.140072,93348.839040,0.000000,0.000000
95405.195492,90572.915979,0.000000,0.000000
93679.062670,95458.161089,0.000000,0.000000
91416.996277,94587.956567,0.000000,0.000000
94561.310223,104295.071122,0.000000,0.000000
95019.770180,105991.112015,0.000000,0.000000
91443.883793,117562.493692,0.000000,0.000000
82848.626570,127831.534053,0.000000,0.000000
78703.828651,138604.381933,0.000000,0.000000
83225.920202,150755.349571,0.000000,0.000000
82073.870778,158714.645594,0.000000,0.000000
77635.851376,156921.619258,0.000000,0.000000
71394.019340,138816.543545,0.000000,0.000000
67335.640308,135600.092270,0.000000,0.000000
63663.993790,131759.744309,0.000000,0.000000
64245.923621,141137.863541,0.000000,0.000000
66567.539401,149114.772776,0.000000,0.000000
64583.568196,147040.413164,0.000000,0.000000
60822.547075,150474.565760,0.000000,0.000000
56164.062546,159944.186716,0.000000,0.000000
59394.687451,168967.973051,0.000000,0.000000
62009.269278,176852.188043,0.000000,0.000000
58399.878700,163457.794557,0.000000,0.000000
47610.886810,126402.647582,0.000000,0.000000
39956.956458,95167.211187,0.000000,0.000000
36632.522694,83021.348341,0.000000,0.000000
32946.842123,72163.268056,0.000000,0.000000
32697.823538,74574.552698,0.000000,0.000000
37243.613593,86939.632996,0.000000,0.000000
40173.985550,97683.906860,0.000000,0.000000
42123.370513,103757.081449,0.000000,0.000000
41743.888296,99819.099125,0.000000,0.000000
37086.771173,85020.697754,0.000000,0.000000
32411.640182,74924.219246,0.000000,0.000000
32238.121782,85030.850480,0.000000,0.000000
34033.024374,95070.019774,0.000000,0.000000
34640.530526,103734.509932,0.000000,0.000000
33686.764961,108667.411880,0.000000,0.000000
33762.512229,121673.620145,0.000000,0.000000
35204.624682,126577.100736,0.000000,0.000000
34254.607635,123539.545672,0.000000,0.000000
30507.368796,96662.663070,0.000000,0.000000
31170.703324,86937.360441,0.000000,0.000000
35218.508768,95396.656454,0.000000,0.000000
37811.524972,98731.768278,0.000000,0.000000
36662.221426,104841.346371,0.000000,0.000000
38818.190665,125097.931492,0.000000,0.000000
43614.528548,148148.832732,0.000000,0.000000
48411.751678,166517.630084,0.000000,0.000000
53444.718025,181578.379953,0.000000,0.000000
60491.113829,195295.324193,0.000000,0.000000
61370.499967,183370.165953,0.000000,0.000000
61818.978381,153649.618080,0.000000,0.000000
53100.311587,114172.637073,0.000000,0.000000
51502.466385,120194.793363,0.000000,0.000000
60915.772293,144437.681275,0.000000,0.000000
67269.490165,162596.561419,0.000000,0.000000
74732.995062,183873.144840,0.000000,0.000000
79709.371777,201303.014216,0.000000,0.000000
78646.703148,215644.256029,0.000000,0.000000
82343.460891,217561.691519,0.000000,0.000000
80521.282906,200405.290718,0.000000,0.000000
70518.762754,163669.166745,0.000000,0.000000
56169.887145,116338.412338,0.000000,0.000000
56625.128979,118402.555882,0.000000,0.000000
57386.672088,123302.341107,0.000000,0.000000
57240.767487,121258.772447,0.000000,0.000000
48478.402539,101192.748747,0.000000,0.000000
39040.823660,80278.136065,0.000000,0.000000
36774.481619,74251.575732,0.000000,0.000000
36588.234582,67452.613692,0.000000,0.000000
36150.418954,64185.155230,0.000000,0.000000
37065.322761,66928.929316,0.000000,0.000000
36579.422898,66351.344585,0.000000,0.000000
33452.296944,66424.967877,0.000000,0.000000
32656.243128,71110.605785,0.000000,0.000000
33884.875937,82482.470641,0.000000,0.000000
38904.275137,100833.338338,0.000000,0.000000
42144.008667,108970.523394,0.000000,0.000000
46361.133767,128154.509377,0.000000,0.000000
50681.112933,157535.197324,0.000000,0.000000
52047.040747,173271.717256,0.000000,0.000000
58481.370551,208814.914394,0.000000,0.000000
64889.428900,237698.383556,0.000000,0.000000
69653.421203,253587.610548,0.000000,0.000000
73753.346771,265724.315833,0.000000,0.000000
68625.728118,233024.907541,0.000000,0.000000
48879.060931,140629.289799,0.000000,0.000000
46193.588229,133819.023491,0.000000,0.000000
53777.773000,153052.680955,0.000000,0.000000
62383.131543,171489.591485,0.000000,0.000000
68079.316567,180082.062054,0.000000,0.000000
71584.928447,180367.645007,0.000000,0.000000
