P_Average,P_SD,W_Average,W_SD
28318746.567751,998940.507898,0.000000,0.000000
26169197.058239,934578.415926,0.000000,0.000000
24032470.954788,923145.959665,0.000000,0.000000
22108737.239310,867050.641306,0.000000,0.000000
20310838.486669,871603.591347,0.000000,0.000000
18669645.879936,848940.794254,0.000000,0.000000
17237419.978247,818600.309265,0.000000,0.000000
15863379.527927,793845.877706,0.000000,0.000000
14659590.644496,821621.140854,0.000000,0.000000
13559848.188963,803131.661351,0.000000,0.000000
12598359.556785,834162.723309,0.000000,0.000000
11699328.105466,793555.058085,0.000000,0.000000
10906281.055721,811168.292352,0.000000,0.000000
10180264.352058,763601.884530,0.000000,0.000000
9500954.636325,761004.208139,0.000000,0.000000
8878059.648380,763467.862491,0.000000,0.000000
8361710.217366,688634.784994,0.000000,0.000000
7826832.104055,734371.840484,0.000000,0.000000
7334715.207748,763753.725077,0.000000,0.000000
6906016.800072,708632.354203,0.000000,0.000000
6521995.845427,684193.621570,0.000000,0.000000
6168265.035154,573958.614920,0.000000,0.000000
5828278.644950,544934.107432,0.000000,0.000000
5492981.318740,520707.837850,0.000000,0.000000
5164037.902950,530585.070329,0.000000,0.000000
4870656.809736,544892.109753,0.000000,0.000000
4642433.233258,555688.247530,0.000000,0.000000
4447788.451537,548430.883432,0.000000,0.000000
4300777.170605,512276.161202,0.000000,0.000000
4130924.492589,490488.543434,0.000000,0.000000
3999621.095449,486993.134053,0.000000,0.000000
3849504.746774,463942.831124,0.000000,0.000000
3731430.472266,469339.245830,0.000000,0.000000
3610758.548049,484740.568796,0.000000,0.000000
3474793.449965,569648.131687,0.000000,0.000000
3379854.924968,577296.037802,0.000000,0.000000
3234010.570399,533325.633786,0.000000,0.000000
3114503.630372,505607.379022,0.000000,0.000000
3006212.838048,517191.142379,0.000000,0.000000
2900248.051698,531657.559865,0.000000,0.000000
2762359.481501,554961.753447,0.000000,0.000000
2632812.060304,605014.319446,0.000000,0.000000
2524745.562740,740894.222906,0.000000,0.000000
2412273.177299,803004.402461,0.000000,0.000000
2305741.066542,859210.284842,0.000000,0.000000
2210135.568793,876082.676382,0.000000,0.000000
2088324.575060,875452.545083,0.000000,0.000000
1946989.743432,901172.748547,0.000000,0.000000
1866835.401865,850184.473722,0.000000,0.000000
1775662.789833,844694.320101,0.000000,0.000000
1675568.408738,814972.939346,0.000000,0.000000
1516378.685380,812467.047785,0.000000,0.000000
1335477.367944,868857.910007,0.000000,0.000000
1208800.428673,804202.770433,0.000000,0.000000
1118477.997385,827497.256048,0.000000,0.000000
1025056.506830,873491.905207,0.000000,0.000000
976992.706196,874432.972228,0.000000,0.000000
923172.961858,818707.884286,0.000000,0.000000
849347.599283,771864.929193,0.000000,0.000000
808743.867103,704912.887963,0.000000,0.000000
733446.242741,700222.444083,0.000000,0.000000
696787.207982,681151.440251,0.000000,0.000000
667596.144739,695647.742350,0.000000,0.000000
660943.701893,695385.956807,0.000000,0.000000
643462.176016,683964.582067,0.000000,0.000000
587188.430585,678741.568619,0.000000,0.000000
544139.357801,659562.410081,0.000000,0.000000
466857.151212,598634.055422,0.000000,0.000000
429336.864440,553754.895145,0.000000,0.000000
398249.353130,528499.930240,0.000000,0.000000
383780.736282,519018.530586,0.000000,0.000000
375864.791650,507073.999768,0.000000,0.000000
355274.819425,484537.221419,0.000000,0.000000
328174.312339,436121.608108,0.000000,0.000000
293019.799276,386329.899609,0.000000,0.000000
254461.056634,362771.825478,0.000000,0.000000
238333.840832,376648.206582,0.000000,0.000000
258310.700411,410075.943733,0.000000,0.000000
258231.683751,436698.591519,0.000000,0.000000
250004.403842,468179.852183,0.000000,0.000000
257909.582496,462600.840075,0.000000,0.000000
235749.398919,433645.842541,0.000000,0.000000
225055.917546,420033.368726,0.000000,0.000000
188117.253800,373129.210486,0.000000,0.000000
144056.129170,310165.557967,0.000000,0.000000
109726.403857,261005.210743,0.000000,0.000000
97825.303579,276527.023051,0.000000,0.000000
95858.189086,291805.334803,0.000000,0.000000
96136.347010,299235.227088,0.000000,0.000000
83418.088490,300231.036295,0.000000,0.000000
81867.728035,330301.076609,0.000000,0.000000
86065.303169,345261.841996,0.000000,0.000000
85586.741849,336577.896366,0.000000,0.000000
76445.652134,277861.576212,0.000000,0.000000
45046.086805,107220.273872,0.000000,0.000000
33072.030122,50911.926101,0.000000,0.000000
30426.794950,45351.843333,0.000000,0.000000
32548.423282,55226.911509,0.000000,0.000000
35673.097637,66730.960817,0.000000,0.000000
36364.443820,78910.149136,0.000000,0.000000
39353.127696,94106.986886,0.000000,0.000000
44534.387247,114854.290385,0.000000,0.000000
48795.075594,131690.566095,0.000000,0.000000
50985.746807,142063.271587,0.000000,0.000000
55644.451120,159863.987178,0.000000,0.000000
56896.590008,174191.708430,0.000000,0.000000
53688.568125,190818.719020,0.000000,0.000000
54654.405596,222212.391408,0.000000,0.000000
59219.820214,250806.988782,0.000000,0.000000
66535.654952,292597.436050,0.000000,0.000000
71549.072242,317191.365606,0.000000,0.000000
76971.744159,343615.463197,0.000000,0.000000
78494.629677,348670.018929,0.000000,0.000000
75022.775452,325407.872421,0.000000,0.000000
58242.303064,231266.154719,0.000000,0.000000
46370.787367,164926.497248,0.000000,0.000000
46102.158223,160830.221156,0.000000,0.000000
52397.968654,194166.363665,0.000000,0.000000
57264.451418,219184.440751,0.000000,0.000000
62458.428487,246692.181989,0.000000,0.000000
68473.938977,277398.736175,0.000000,0.000000
74196.588930,309543.093774,0.000000,0.000000
79472.444531,335785.580886,0.000000,0.000000
81558.707621,349340.740969,0.000000,0.000000
77510.927767,331911.243566,0.000000,0.000000
71179.280607,309461.762240,0.000000,0.000000
57113.562225,243571.950239,0.000000,0.000000
46549.537635,188856.627529,0.000000,0.000000
51766.780273,216428.055768,0.000000,0.000000
57814.034050,249207.229925,0.000000,0.000000
66598.102691,298576.605184,0.000000,0.000000
72031.950317,330098.609285,0.000000,0.000000
74306.132397,344476.548889,0.000000,0.000000
72342.220311,333230.518816,0.000000,0.000000
74964.645392,348600.715859,0.000000,0.000000
70834.343972,324795.335299,0.000000,0.000000
54810.841071,238129.161633,0.000000,0.000000
22207.204889,62336.376223,0.000000,0.000000
10673.917773,14993.419149,0.000000,0.000000
10911.071135,16953.335402,0.000000,0.000000
11269.871268,18616.979720,0.000000,0.000000
11742.305034,20467.209388,0.000000,0.000000
12013.288141,21775.915338,0.000000,0.000000
12624.685030,22605.952844,0.000000,0.000000
13110.540100,22134.433712,0.000000,0.000000
13457.734216,21359.573132,0.000000,0.000000
14334.623457,23189.872636,0.000000,0.000000
14376.926614,24036.192942,0.000000,0.000000
13324.017903,22441.927707,0.000000,0.000000
12536.183470,18645.096914,0.000000,0.000000
9805.153679,10362.584112,0.000000,0.000000
8861.563463,9411.224608,0.000000,0.000000
8335.510470,9138.563303,0.000000,0.000000
7848.191368,8161.385658,0.000000,0.000000
6886.161764,7116.419854,0.000000,0.000000
6354.789027,7174.947566,0.000000,0.000000
5939.564672,6445.230228,0.000000,0.000000
5696.186633,5566.677175,0.000000,0.000000
5637.220440,5092.630715,0.000000,0.000000
5778.430077,5239.161168,0.000000,0.000000
5940.012071,5514.157257,0.000000,0.000000
6094.007601,5895.751252,0.000000,0.000000
6202.970900,5891.403835,0.000000,0.000000
