P_Average,P_SD,W_Average,W_SD
4567.697948,210.603536,1099.040918,18.703351
4187.560293,300.385671,1059.315545,27.818882
3882.103547,297.447818,1024.582945,35.702219
3688.400320,323.433957,995.981078,41.762734
3365.963375,502.448499,957.793486,54.092910
3045.889509,511.314369,910.302107,62.199838
2771.924295,476.074905,875.582564,76.718904
2510.468937,564.162237,835.072523,113.234086
2452.004415,613.076442,802.939913,99.564499
2206.521203,574.484144,774.033731,105.566031
2115.695472,720.715476,748.500283,128.725222
1925.933989,728.842420,712.100318,162.420048
1842.140403,725.981163,687.202061,165.929215
1715.050200,728.344296,649.093156,175.389454
1500.180250,720.174283,600.814672,168.441146
1280.360855,683.759931,552.765394,170.788189
1015.651704,637.759398,496.356853,181.702161
934.850665,636.896109,471.267807,198.352397
916.861799,697.154320,444.932304,216.809022
823.272772,725.245059,417.890898,215.935945
741.248847,679.530597,386.812465,208.879194
686.716312,634.010427,369.248663,199.996341
604.714067,572.882302,360.424602,199.596051
627.842588,678.176957,354.560883,217.307959
608.805942,702.306471,343.627851,219.072534
565.180261,686.287106,317.229649,214.223929
461.810181,538.851941,290.790063,195.369437
373.070698,448.469800,263.541089,190.178773
341.133925,359.406941,252.513795,166.377628
368.713219,425.616720,262.730776,174.940097
346.150407,422.623941,260.590517,177.339028
308.516750,376.278011,248.068372,168.318184
299.039180,336.368258,243.156198,153.284768
275.545595,322.698254,236.071692,139.475854
248.226848,293.055041,228.551340,137.859321
252.773937,315.232858,215.368010,144.493914
235.632869,273.428275,206.634451,131.621950
191.762841,241.348996,186.838756,113.292200
159.190055,229.264008,168.307961,108.555335
119.587007,155.027609,146.675289,104.970901
96.338880,129.617103,131.544511,99.630873
97.286566,147.111062,117.337678,100.895520
89.426595,141.509920,110.972350,105.374445
90.685077,159.109954,112.867831,115.470176
104.551887,219.675529,113.627964,118.809899
91.358315,181.666454,110.908868,117.730725
77.584679,152.410083,102.307061,100.904670
54.707749,64.159657,89.645126,65.396575
43.463610,44.072367,81.141479,61.038670
