P_Average,P_SD,W_Average,W_SD
7292713.420612,90887.105839,0.000000,0.000000
6698298.824296,107130.993391,0.000000,0.000000
6151881.613225,166128.960179,0.000000,0.000000
5650995.197264,175941.379405,0.000000,0.000000
5200151.278577,189387.328840,0.000000,0.000000
4769982.277184,169332.777595,0.000000,0.000000
4391276.268180,182138.709883,0.000000,0.000000
4043591.263091,188049.035676,0.000000,0.000000
3757677.814599,200552.525452,0.000000,0.000000
3450418.984246,209375.045177,0.000000,0.000000
3182618.941646,234308.272639,0.000000,0.000000
2963899.458334,231203.481657,0.000000,0.000000
2777654.607261,237562.554975,0.000000,0.000000
2592010.309309,234049.780734,0.000000,0.000000
2426484.130735,251411.667937,0.000000,0.000000
2283101.020806,227797.975464,0.000000,0.000000
2134525.044771,236768.328425,0.000000,0.000000
1987500.931400,233334.826917,0.000000,0.000000
1858006.614920,236423.722995,0.000000,0.000000
1760053.175718,237713.305603,0.000000,0.000000
1643045.124649,237809.148117,0.000000,0.000000
1527826.295827,237535.001613,0.000000,0.000000
1428451.302934,214806.773516,0.000000,0.000000
1337694.306405,220396.462626,0.000000,0.000000
1267283.179704,226201.305777,0.000000,0.000000
1193238.847869,219506.995715,0.000000,0.000000
1115241.796343,214590.462968,0.000000,0.000000
1061655.843501,206568.318073,0.000000,0.000000
1006980.804651,207982.200410,0.000000,0.000000
957267.469347,195634.515777,0.000000,0.000000
912156.971231,184872.190316,0.000000,0.000000
869480.679384,182402.036256,0.000000,0.000000
829079.587535,190884.894006,0.000000,0.000000
783407.670127,204975.760942,0.000000,0.000000
755359.029401,203171.402321,0.000000,0.000000
736935.415805,186439.402329,0.000000,0.000000
715661.317247,182622.140794,0.000000,0.000000
687527.087801,184440.853474,0.000000,0.000000
667263.859257,189319.201204,0.000000,0.000000
647850.860037,193813.442290,0.000000,0.000000
619311.371996,223091.404826,0.000000,0.000000
597818.037872,230082.594497,0.000000,0.000000
571456.329422,214874.103436,0.000000,0.000000
553795.682327,200799.611525,0.000000,0.000000
523125.443009,198248.410389,0.000000,0.000000
487721.234439,192954.476706,0.000000,0.000000
448606.074679,182409.718752,0.000000,0.000000
404048.723480,170613.576674,0.000000,0.000000
358276.161976,185087.188805,0.000000,0.000000
349816.298680,202655.035823,0.000000,0.000000
337008.203554,191570.527779,0.000000,0.000000
314997.339564,179431.713152,0.000000,0.000000
296274.482665,191935.709541,0.000000,0.000000
281988.694120,205043.006154,0.000000,0.000000
271093.263614,200220.365855,0.000000,0.000000
260753.962010,194117.466763,0.000000,0.000000
244833.829707,194434.534642,0.000000,0.000000
225557.611518,186086.858051,0.000000,0.000000
202104.487621,182701.971840,0.000000,0.000000
186690.133093,189699.348481,0.000000,0.000000
165337.821584,191944.278014,0.000000,0.000000
147612.214213,183172.038316,0.000000,0.000000
127814.402523,185034.820624,0.000000,0.000000
116421.856387,183635.473439,0.000000,0.000000
110612.966362,168369.218210,0.000000,0.000000
97126.019709,136002.509968,0.000000,0.000000
89470.156139,120924.406082,0.000000,0.000000
86134.669462,117545.308815,0.000000,0.000000
80977.142403,111544.689919,0.000000,0.000000
81374.052124,112887.038302,0.000000,0.000000
74424.438662,107957.983645,0.000000,0.000000
75420.580630,112769.728200,0.000000,0.000000
65168.730016,109947.899090,0.000000,0.000000
56043.668681,111021.450746,0.000000,0.000000
52274.712447,112593.232317,0.000000,0.000000
40531.782588,98475.738850,0.000000,0.000000
33629.970232,74368.091469,0.000000,0.000000
21970.881877,46055.389479,0.000000,0.000000
21978.043773,43297.791928,0.000000,0.000000
19457.984323,35102.532453,0.000000,0.000000
14867.238189,23221.852343,0.000000,0.000000
12858.008669,20359.074742,0.000000,0.000000
12257.385952,24052.376132,0.000000,0.000000
14200.618716,30572.030857,0.000000,0.000000
17393.888943,41324.821407,0.000000,0.000000
20158.375546,49449.443666,0.000000,0.000000
23958.509378,58133.249194,0.000000,0.000000
28633.940406,72147.817953,0.000000,0.000000
32258.504947,83576.162045,0.000000,0.000000
35227.075921,91538.668301,0.000000,0.000000
36134.066700,97625.114113,0.000000,0.000000
33583.310600,99712.126829,0.000000,0.000000
30072.248375,94544.165387,0.000000,0.000000
25534.793105,66653.179235,0.000000,0.000000
15954.364921,35598.245671,0.000000,0.000000
15501.666663,39273.408515,0.000000,0.000000
15953.905590,44932.230195,0.000000,0.000000
16939.941147,47868.367463,0.000000,0.000000
17550.673092,46801.988571,0.000000,0.000000
17218.841513,42243.504057,0.000000,0.000000
15312.124763,33508.148745,0.000000,0.000000
12222.294562,31305.587121,0.000000,0.000000
12541.332069,33650.222261,0.000000,0.000000
12731.255522,33822.493568,0.000000,0.000000
12077.737079,29745.825243,0.000000,0.000000
8365.828425,18291.015077,0.000000,0.000000
5978.374767,16407.102774,0.000000,0.000000
5257.519573,12870.664954,0.000000,0.000000
4211.155746,7249.564892,0.000000,0.000000
3482.574869,6985.397257,0.000000,0.000000
3766.610680,7739.004435,0.000000,0.000000
4326.344418,10302.744555,0.000000,0.000000
5284.000476,14676.997912,0.000000,0.000000
6076.258900,18254.351792,0.000000,0.000000
6951.132072,22165.141509,0.000000,0.000000
7317.989122,23386.463756,0.000000,0.000000
8012.895248,26073.947889,0.000000,0.000000
9142.333034,30812.934535,0.000000,0.000000
10508.566376,37228.537110,0.000000,0.000000
11382.711089,40882.601449,0.000000,0.000000
12309.629569,45012.754069,0.000000,0.000000
12404.626128,46177.503197,0.000000,0.000000
10570.167543,40110.471653,0.000000,0.000000
7254.699565,28611.491632,0.000000,0.000000
8058.848714,34930.452256,0.000000,0.000000
9038.211248,40246.759738,0.000000,0.000000
9764.828600,44557.470695,0.000000,0.000000
9825.960376,45393.008661,0.000000,0.000000
9058.178142,41968.578859,0.000000,0.000000
6901.672339,30200.548600,0.000000,0.000000
1298.982015,1420.127643,0.000000,0.000000
1171.585976,1445.495344,0.000000,0.000000
1251.104595,1609.290305,0.000000,0.000000
1363.853093,1848.826531,0.000000,0.000000
1465.602021,2104.302066,0.000000,0.000000
1597.523209,2396.721630,0.000000,0.000000
1723.741873,2614.439741,0.000000,0.000000
1804.899333,2785.273584,0.000000,0.000000
1825.198208,2801.450299,0.000000,0.000000
1734.350430,2530.546924,0.000000,0.000000
1466.010660,1845.666798,0.000000,0.000000
1091.871663,1439.887917,0.000000,0.000000
896.121128,1123.351641,0.000000,0.000000
725.675738,878.228602,0.000000,0.000000
616.947505,745.730133,0.000000,0.000000
630.489533,761.193986,0.000000,0.000000
624.645439,757.459056,0.000000,0.000000
652.571309,812.127387,0.000000,0.000000
714.165751,993.817918,0.000000,0.000000
790.553602,1124.781328,0.000000,0.000000
846.426513,1251.543812,0.000000,0.000000
927.023527,1402.869261,0.000000,0.000000
1002.529845,1492.174727,0.000000,0.000000
1055.978647,1545.759029,0.000000,0.000000
1036.699205,1425.697082,0.000000,0.000000
951.313606,1231.920461,0.000000,0.000000
1030.882850,1366.373567,0.000000,0.000000
1173.769534,1757.798026,0.000000,0.000000
1317.463061,2196.814200,0.000000,0.000000
1427.900736,2612.354593,0.000000,0.000000
1645.062465,3760.387444,0.000000,0.000000
1751.684031,4388.380135,0.000000,0.000000
1973.939788,5432.848627,0.000000,0.000000
2314.205984,6635.121419,0.000000,0.000000
2552.723673,7296.386857,0.000000,0.000000
3020.923041,9624.387092,0.000000,0.000000
3264.790468,11129.045048,0.000000,0.000000
3675.462058,13247.301902,0.000000,0.000000
4209.729993,16170.781064,0.000000,0.000000
4703.583179,19069.730396,0.000000,0.000000
5321.697808,22056.435580,0.000000,0.000000
5905.159670,25041.547280,0.000000,0.000000
6295.581524,27066.577972,0.000000,0.000000
6562.001486,28745.914175,0.000000,0.000000
6438.777485,28224.851645,0.000000,0.000000
5296.048549,21833.011790,0.000000,0.000000
2268.682648,5024.877320,0.000000,0.000000
1437.145893,1899.100333,0.000000,0.000000
1435.877131,1931.963406,0.000000,0.000000
1423.804769,2089.536419,0.000000,0.000000
1349.488460,2089.170623,0.000000,0.000000
1262.775039,2213.342837,0.000000,0.000000
1277.202576,2535.239259,0.000000,0.000000
1409.769009,3122.124371,0.000000,0.000000
1499.463500,3545.966316,0.000000,0.000000
1546.829176,3771.033425,0.000000,0.000000
1599.107148,4148.306812,0.000000,0.000000
1799.714669,5024.033292,0.000000,0.000000
1997.981147,5750.538764,0.000000,0.000000
2186.580827,6804.307347,0.000000,0.000000
2327.823745,8025.311384,0.000000,0.000000
2439.414064,8883.569107,0.000000,0.000000
2646.789695,10109.975585,0.000000,0.000000
2740.184082,10735.151459,0.000000,0.000000
2750.811991,11147.680814,0.000000,0.000000
2701.241120,11084.340949,0.000000,0.000000
2563.661474,10231.649396,0.000000,0.000000
2729.349521,11059.798750,0.000000,0.000000
