P_Average,P_SD,W_Average,W_SD
179236.059302,12425.993242,177180.782144,12238.287457
174252.073580,12105.592405,176373.119265,12189.588862
168912.591344,11771.276180,175767.440300,12160.002740
162579.621539,11325.768676,175071.185986,12112.055347
155498.505674,10939.546903,174637.258736,12098.651981
148041.649908,10554.310888,174146.266857,12076.216346
142198.137723,10438.265909,173679.117556,12059.599071
138298.100648,10591.338189,173137.456570,12038.593482
136273.820726,10258.144487,172750.616679,12018.264482
134764.058605,10478.814490,172403.602743,12001.335238
133100.308727,10558.030139,172014.327099,11999.548688
131561.398584,10346.632914,171602.283268,11968.656260
129666.442867,10749.183228,171244.255243,11955.880667
127403.243705,10415.548258,170821.707011,11938.081542
125516.706828,10000.563097,170314.958253,11900.929491
123321.650549,10143.848721,169794.576703,11925.236687
121374.487158,9680.221940,169340.450536,11890.943932
120070.774812,9470.852786,168817.259495,11877.231016
117807.882033,9144.959525,168204.862616,11873.208414
115833.690234,9233.229481,167613.094435,11877.305668
113902.190519,9482.597446,167010.146506,11909.026291
111898.546587,9232.377032,166475.433278,11898.090076
110445.455947,9231.199693,165828.173216,11870.493484
108129.819915,9100.737926,165150.047710,11837.196316
105800.190200,9741.984585,164602.923373,11854.850451
104113.857561,9640.331216,163943.857555,11835.089600
103205.947788,9253.500025,163433.519027,11843.815720
101465.939245,8985.837107,162766.491393,11875.346606
99252.222288,8485.481750,161989.164632,11878.332298
98114.442100,8440.204887,161145.519226,11914.544634
96878.261385,8528.469775,160288.150765,11940.914818
95324.639157,8678.541512,159600.029762,11901.362881
93359.785684,9048.195467,158783.941284,12001.627984
90798.685635,9354.509831,157862.779488,12080.463381
89258.511955,8861.591926,156870.645380,12120.800927
87508.265824,9209.941422,155840.136355,12341.169424
86147.705410,9945.851828,154822.161831,12599.004016
84363.460314,10117.545311,153614.359019,13032.786384
82530.276798,10517.345483,152704.182661,13513.774292
80869.786098,10417.233971,151817.749935,13698.511883
78691.554866,10037.364941,150604.229839,14011.204769
77445.447091,9806.093145,149228.594837,14199.266407
76456.072844,10021.627017,147926.794650,14501.455842
75204.653454,10971.166937,146694.846052,14617.905276
74137.972281,11143.770117,145446.532460,14618.321058
73090.429113,11006.240329,144027.774104,14737.713923
72253.737747,11552.520814,142552.588973,15033.947199
71145.260733,12018.362051,141105.476054,15190.121960
69612.532699,12068.002290,139454.182595,15447.997979
67845.913617,11767.912087,137963.452821,15623.428538
65995.392825,12344.462683,136333.924153,15894.364751
