P_Average,P_SD,W_Average,W_SD
190055.325497,5805.219662,0.000000,0.000000
184125.146994,8259.610347,0.000000,0.000000
175783.899522,11756.788007,0.000000,0.000000
166842.893175,12769.736568,0.000000,0.000000
157525.969072,15081.672758,0.000000,0.000000
145997.234165,17908.642382,0.000000,0.000000
132585.685205,24448.614902,0.000000,0.000000
119058.471511,30203.365371,0.000000,0.000000
108451.465467,34165.064676,0.000000,0.000000
105025.111386,34408.445217,0.000000,0.000000
95486.356665,32544.146730,0.000000,0.000000
90690.267618,34104.869649,0.000000,0.000000
86126.215323,32824.539917,0.000000,0.000000
76707.183764,32254.620673,0.000000,0.000000
70536.560524,32844.512820,0.000000,0.000000
66102.760914,34223.973284,0.000000,0.000000
60304.403671,34307.696141,0.000000,0.000000
55805.487158,33383.645182,0.000000,0.000000
50155.893278,30017.316034,0.000000,0.000000
44550.237104,28819.475190,0.000000,0.000000
41743.285447,30117.112113,0.000000,0.000000
38421.794735,27721.775759,0.000000,0.000000
34211.782483,20800.631180,0.000000,0.000000
31845.272173,21411.994302,0.000000,0.000000
31846.562857,21633.639069,0.000000,0.000000
30113.959677,20214.794065,0.000000,0.000000
25983.946019,20043.983351,0.000000,0.000000
24677.722005,22426.923660,0.000000,0.000000
22869.403664,22771.904441,0.000000,0.000000
20634.097100,23114.782960,0.000000,0.000000
19866.332711,23458.864305,0.000000,0.000000
18402.621545,22650.274199,0.000000,0.000000
14982.983392,16761.679629,0.000000,0.000000
10950.404192,7369.323649,0.000000,0.000000
10543.235519,7334.396741,0.000000,0.000000
9733.508891,7484.220041,0.000000,0.000000
9038.339892,6438.300923,0.000000,0.000000
8575.997389,5685.719524,0.000000,0.000000
8492.153954,5698.259544,0.000000,0.000000
7983.849831,5871.978816,0.000000,0.000000
7465.200857,5815.734771,0.000000,0.000000
6808.818131,6053.623624,0.000000,0.000000
7084.390354,6602.919891,0.000000,0.000000
7136.550334,6837.439601,0.000000,0.000000
6624.365593,6223.694044,0.000000,0.000000
5797.317867,4878.582166,0.000000,0.000000
4742.327415,4194.610991,0.000000,0.000000
4374.774981,3882.217274,0.000000,0.000000
4152.287981,3974.049441,0.000000,0.000000
4512.183825,4164.545866,0.000000,0.000000
5140.102481,4986.264086,0.000000,0.000000
5542.340119,5642.810883,0.000000,0.000000
5639.941043,6309.879875,0.000000,0.000000
5461.091102,6887.101434,0.000000,0.000000
4882.886445,7139.504302,0.000000,0.000000
4109.028798,5074.819238,0.000000,0.000000
3248.362813,2753.813142,0.000000,0.000000
3106.054986,2928.457398,0.000000,0.000000
2989.428036,2873.016754,0.000000,0.000000
2966.011341,3114.134919,0.000000,0.000000
