P_Average,P_SD,W_Average,W_SD
176427.566385,1029.698583,182088.181551,513.557855
160476.543225,1388.870038,174135.181598,697.639793
146510.994330,1541.495397,166622.826058,831.841777
133728.635697,1771.666504,159136.711450,953.180621
122163.342171,1894.478509,152030.287960,1157.807231
111721.157483,2075.523424,145402.061617,1340.441471
102472.908587,2170.566217,139182.858466,1498.352770
94131.217711,2455.134730,133409.790577,1739.448996
86824.868015,2660.611936,128109.090085,1985.817512
80186.260355,2640.736745,123072.772317,2062.737524
73984.674439,2548.921711,118222.310248,2029.667084
68310.524143,2384.040212,113616.985981,2026.304091
63170.522574,2484.810776,109242.763549,2138.584093
58915.944344,2585.847932,105474.421543,2284.833941
54790.529299,2654.786707,101667.351194,2466.639717
51103.325727,2609.213639,98213.445937,2517.899938
47721.063700,2725.349400,94865.886091,2736.796494
44710.292209,2689.668298,91790.589837,2801.825677
42057.891835,2621.860007,89034.707469,2848.616219
39632.059886,2647.978946,86382.528165,2957.670273
37677.286848,2378.341903,84276.519376,2735.536492
36379.196799,1883.403698,82794.719995,2156.449371
35026.678222,1572.072560,81193.986099,1827.239324
33776.331054,1581.940875,79725.119767,1899.471397
32709.679191,1767.134801,78429.890433,2109.047789
31774.191618,2059.877299,77314.075813,2526.698815
30948.302836,2000.606088,76287.257960,2451.571977
30262.107743,1740.435336,75482.167627,2237.665104
29381.708277,1767.743478,74354.508356,2246.734746
28462.370508,2033.704867,73143.923105,2602.892121
27748.850816,2443.060224,72239.420431,3206.998538
26862.157422,3058.703728,71053.174083,4164.075980
25808.922606,3931.386027,69534.245447,5550.100805
24941.993550,4369.431764,68295.536367,6309.764377
23915.621277,4744.514806,66743.716794,7353.828305
22664.722211,5083.104953,64891.280351,8446.778771
21479.392458,5737.960419,62853.915686,10322.728141
20359.725991,6559.859665,60562.315472,12818.738626
19399.999444,6772.359050,58757.827914,14428.552611
18582.506358,6823.047044,57460.641231,14674.184208
17879.933970,6973.524716,56258.653887,14545.238643
17314.097633,7146.299732,55246.072931,14803.226165
16642.522393,7306.774029,53932.364804,15335.255443
15775.338769,7306.552892,52467.167246,15066.273791
15054.293845,7314.171854,50949.200240,15683.727896
14297.100788,7091.885728,49403.581653,16214.912387
13403.076703,7157.758145,47363.281719,16826.602558
12372.418305,7113.183479,44741.067691,18314.485300
11534.505907,6430.724221,43200.193119,17779.299687
10602.807657,6056.278284,41234.897054,17432.253850
9860.609078,5690.772900,39594.893425,17286.206665
9390.473611,5317.779955,38748.477586,16370.376636
8499.704840,5373.781058,36361.388893,16558.736156
7373.467062,5793.022710,31942.200885,18826.390551
6661.627962,5760.916769,29201.918135,19691.032030
6239.734751,5815.651876,27577.998505,20018.767774
6163.533051,5895.940883,27091.813556,20363.483906
6051.371695,6031.261760,26467.802068,20448.833437
6062.670219,6237.138201,26198.941770,21071.509108
5933.264405,6157.326204,25787.400920,21106.546364
5594.197236,5946.425882,24790.214257,20555.823341
5365.929055,6043.715600,23524.918726,21001.690278
5624.405476,6119.637718,24225.690658,21601.541906
5957.132253,6147.366646,25400.193742,21927.618090
5906.771844,5784.556118,25640.732014,21488.746574
5312.686763,5094.834277,24375.483531,20146.829722
4710.350608,4978.165432,22388.443428,19499.464386
4450.169862,5466.487030,20382.958252,20219.441743
4425.827424,5627.730529,19673.184636,21134.975449
4247.609612,5353.830176,19426.342728,20673.004142
4051.117160,5304.851347,18782.137207,20180.795101
3953.136675,5501.472724,17844.936526,20577.999964
3968.540998,5473.046090,17594.276106,21032.355544
3656.778164,4917.776848,16983.121318,20164.538167
2927.838768,4224.117108,14929.045093,17940.203518
2151.533365,3868.315498,11691.233291,16377.723562
1719.945178,3536.066211,9668.177975,15096.474799
1504.377462,3363.227996,8512.437382,14465.536413
1344.198043,3201.550830,7792.172288,13647.305029
1322.868270,3269.788798,7366.497790,13808.899262
1342.499773,3209.965110,7533.224568,14018.848714
1221.487816,2783.890025,7410.753994,13281.957237
905.586365,2069.298989,6530.399076,11220.548832
589.738822,1355.086279,5273.214937,8815.613251
392.561733,1064.220003,4108.019489,7096.112337
409.464119,1261.307427,3850.366236,7752.650762
496.044859,1540.061932,4033.553138,8617.258417
562.622397,1708.824996,4271.189463,9277.345823
622.316468,1837.320605,4524.916996,9727.442226
629.362356,1821.243741,4691.222263,9893.459085
604.452971,1862.006359,4557.181353,9531.771867
595.256473,2001.432165,4315.073159,9702.199740
640.665670,2181.108604,4313.408718,10103.027846
630.369202,2078.563565,4375.547983,10028.173187
489.597879,1512.990628,4051.712115,8811.691530
266.336345,746.984796,3080.957609,6101.903049
129.945863,452.663235,1962.817862,4281.768177
127.057856,542.455416,1779.542427,4537.750071
138.946347,633.453481,1713.277019,4783.064203
154.603268,706.228596,1805.438383,5065.827966
158.467396,714.269275,1856.805581,5171.140970
141.489447,615.990026,1793.698075,4870.180488
109.011244,447.197379,1638.784528,4276.387326
71.404188,268.245801,1346.487632,3410.919370
29.682026,98.425976,881.670929,1968.091217
14.526720,56.244152,656.575796,1511.828936
7.584873,20.508076,529.001190,981.989361
5.350823,17.566817,433.042023,908.694050
5.965467,21.197289,431.985039,972.648922
6.929852,24.350922,440.079418,1009.352609
7.543352,26.168988,440.009837,1029.539308
7.780140,24.807768,438.419787,1001.536094
7.535605,22.598576,440.873245,917.348368
7.078797,26.357754,392.717317,752.058910
8.237346,39.606057,343.755513,828.642365
11.339741,56.267886,392.665494,1160.019662
15.128463,76.318375,439.710228,1387.196881
20.396434,104.549128,505.031260,1713.710331
27.710650,144.306228,573.020902,2112.469461
36.724337,193.191938,629.443367,2469.767380
45.289910,238.980174,690.948844,2782.324525
59.863803,317.168495,775.795623,3221.663974
73.320249,389.771039,837.604766,3580.602903
90.778280,484.343111,899.656790,3990.005301
102.818578,549.529685,946.703714,4265.031297
109.313787,584.962885,976.190266,4453.632169
107.091305,574.114432,961.450696,4477.757663
90.910557,487.891572,873.201823,4119.565878
45.548658,243.538830,626.480584,2773.552470
8.955664,46.438516,231.832939,662.937121
1.983116,9.038979,133.947122,253.124225
0.305883,0.907275,95.768812,217.816917
0.339685,1.056416,96.597329,232.061172
0.343545,1.128852,96.375786,234.624051
0.353921,1.261161,96.498728,238.505228
0.389876,1.479466,97.788458,250.578705
0.409493,1.668439,95.371779,261.128749
0.419680,1.904023,85.540754,268.040515
0.418702,2.056395,72.748162,270.715029
0.415376,2.042927,71.405426,270.100941
0.358626,1.724418,69.511790,251.746881
0.250443,1.127694,61.832057,206.699660
0.107199,0.388092,44.166219,123.760216
0.044180,0.198896,27.191699,84.372638
0.040583,0.167120,28.692867,80.382350
0.039567,0.148019,30.204476,78.209941
0.036347,0.112865,31.155506,72.746827
0.033999,0.088319,32.219556,69.125505
0.032948,0.080203,33.486238,68.525172
0.036920,0.095423,35.223155,72.841110
