P_Average,P_SD,W_Average,W_SD
185216.601330,1091.988417,186468.691771,562.006360
178470.624676,1573.371952,183643.122858,730.617235
173483.226686,1768.164858,181304.131288,851.840167
169974.732586,1950.543087,179401.825579,1032.573008
167502.637552,2223.266475,178085.159543,1188.576042
165915.130050,2554.003630,177233.063467,1441.491040
164456.724778,3054.706552,176339.444398,1694.835319
163182.569524,3259.853781,175571.555291,1753.594114
162043.538543,3835.490941,174866.062214,2021.226091
160847.625308,4203.670380,174192.918521,2258.937284
159853.759726,4388.716182,173689.681325,2320.034460
158328.549224,4849.751191,172821.534012,2679.202465
155606.236630,5690.722599,171419.529459,3187.266388
152751.169359,7055.122439,169817.599522,4044.766197
149266.436145,8486.978657,167812.267392,4946.644750
144674.850885,10911.847498,165357.555606,6517.771614
140422.679317,12983.231407,162817.458280,7858.727079
134266.034303,16092.065592,159030.235407,10359.205600
126401.929106,21515.983173,153859.648330,15137.606613
117384.225588,26667.643356,147594.290586,19630.349392
108294.039445,29825.604344,140899.785928,24787.866137
101120.781176,31851.079212,135345.221752,28569.631017
96949.035686,33638.334028,132093.944803,29913.124557
94004.653166,35513.326954,129433.571920,31763.457967
90925.862935,36581.916595,126808.753478,33841.016279
88026.238360,35897.227488,124105.972551,35508.364905
84160.997382,34295.008623,121607.977473,33447.686909
80164.204778,34049.945541,118844.365318,32031.062257
75718.522981,34518.928545,115210.066240,32229.870909
71368.446339,34959.108808,111503.258735,32121.343210
68245.531132,35422.064238,108879.350781,32488.916228
64991.757412,35786.885503,105595.962211,34252.774853
62047.477310,33245.200333,103353.497604,32212.456876
59207.437031,29722.975092,101976.521438,28467.216732
55706.772586,26146.263714,99707.535798,24822.182998
52292.448504,24108.509604,96548.031885,23712.764658
50600.928951,21991.344522,94663.158047,23239.628054
49197.263033,21941.126295,93042.698367,24438.272343
48134.190491,24864.835557,90999.829869,28199.013906
46464.986404,26825.147654,87900.352118,31874.280568
43232.223482,27329.648156,83953.919010,32833.259723
41821.749376,28149.882216,81403.126207,35555.298162
40771.591166,27615.360995,80313.551724,35359.974051
36483.917739,27375.696964,74924.032880,35416.342037
33658.434972,28019.663725,70619.112303,36845.497981
32888.675780,28490.404142,69632.842230,36897.968776
31250.013083,28610.658233,67796.733875,36132.833663
29346.369745,29243.731844,64439.248747,36739.414698
27721.431851,28526.928247,61146.897133,38400.540735
26195.218585,26251.747419,59627.519135,37199.268186
24042.689187,24430.915181,57075.410313,35705.023176
21460.526666,23430.504563,52700.538364,35332.184786
19670.383702,21818.709341,49868.527383,34814.051944
18408.371847,20278.549155,47681.730968,33841.391312
18749.213188,20621.722740,47603.165298,35033.741300
19554.729452,21803.080791,48193.229343,36680.135364
19355.426143,22558.945264,47303.132376,37425.707102
18058.120976,23078.448765,44622.853424,37857.705114
16491.289052,22053.503505,42125.716725,36589.989329
14430.930622,19008.098953,39767.203322,33826.126971
12052.560308,16225.541783,36630.781487,30343.305664
9999.445213,16089.477092,32603.202932,28254.679941
9282.474918,16586.822546,30207.968991,28364.807955
8536.825702,15727.329865,28944.475296,27376.293881
7826.827035,15335.201295,27787.389454,26104.072933
7267.804793,14689.589627,26795.255080,25185.565910
6419.068540,12288.251679,25059.032753,24021.182911
5399.902625,8372.844983,23532.144246,21126.561564
5160.728230,7535.949258,23149.690436,20345.909274
5498.815407,8262.830429,23640.266910,21598.994414
5845.381442,9199.299483,23646.766820,22963.477028
6155.575587,10020.305017,23653.020620,24400.658786
6438.937986,10929.842029,23631.165730,25504.402143
6332.575196,11577.054705,22856.304837,25481.676278
5907.319650,12381.285946,20998.340992,25319.272879
6007.907805,14050.186188,20166.287133,26694.784633
5974.763468,15479.661280,19945.810252,26907.243566
5708.911774,16024.531330,19332.078824,26600.441727
5480.291442,15286.999151,19013.076170,25961.558317
4776.008628,12967.436971,17996.145517,23498.059180
3259.330281,7593.656189,15478.889794,18335.347970
2326.360820,5480.359161,13307.560731,15324.793528
2338.223929,6085.621645,12904.180228,16187.896588
2400.410169,6371.003854,12575.029497,16767.517695
2367.475379,6089.233712,12317.724682,16963.606096
2146.215551,6011.964443,11565.650406,15929.649807
2104.700754,6879.688218,10508.409002,16621.490321
2271.628897,7891.524506,10414.224510,17785.453731
2389.004213,8995.897306,10204.403616,18510.441022
2380.076673,9955.679720,9698.009654,18603.219670
2498.087032,11447.728971,9293.628279,19455.103960
2649.282647,12728.126680,8938.670702,20395.577194
2715.958361,13844.882625,7886.051624,21013.315875
2668.976638,13916.533230,7069.037411,21136.496111
2001.313363,10327.813362,6552.402219,18662.559349
1016.167492,4978.743824,5487.799431,12326.451807
458.279263,1943.559560,4594.734890,7088.667052
549.664768,2394.976707,4933.917956,8173.630977
717.023515,3291.763485,5334.783643,9853.539234
877.349705,4197.715443,5490.023103,11147.897391
1078.966059,5324.045478,5631.703837,12831.921895
1315.755577,6585.857710,5919.441390,14428.378484
1702.235443,8642.841077,6381.580944,16631.326641
2084.218343,10703.904963,6700.079342,18517.000116
2442.126297,12626.273273,6987.826051,20161.429359
2736.515152,14222.850577,7145.810761,21286.445091
2742.853903,14307.587441,7052.607698,21572.493550
2370.344438,12367.962689,6549.862639,20593.958839
1536.441985,7911.064672,5534.781458,16361.837745
446.750340,2077.151719,3652.338948,7039.507579
148.685027,536.204670,2780.636205,3551.103252
165.549069,679.890070,2519.427933,3520.316260
187.091433,806.966339,2563.802617,4368.051542
235.841576,1082.512363,2649.064153,5075.896360
324.918872,1573.531834,2828.398344,6319.068296
394.630194,1959.579214,2990.079374,7272.097570
446.943505,2256.139234,3095.411439,8077.974749
551.138442,2830.410360,3203.093360,9266.368638
708.389274,3673.464257,3433.295503,10640.259392
