P_Average,P_SD,W_Average,W_SD
9592.792513,299.662875,1521.172128,20.825326
8245.227276,489.280678,1452.954704,29.333542
6999.049521,602.542259,1381.195826,33.793014
6056.747394,678.281935,1312.507911,37.698162
5449.887190,458.752116,1246.430369,39.722965
5066.784213,480.568714,1199.600253,43.955544
4581.670716,425.997164,1146.153041,55.755730
4272.399945,581.849326,1094.964877,67.526127
3741.685308,715.370342,1043.512506,72.140272
3369.988412,725.215197,990.959940,75.679661
3105.718955,617.640753,952.277755,78.168293
2851.584146,593.774287,906.747119,86.947121
2617.110319,586.526795,872.650263,80.824494
2302.412177,570.474192,828.431104,77.671964
2160.305155,504.916040,797.502381,77.671921
1967.466539,460.996243,759.739269,88.163094
1837.691916,361.370813,727.161935,79.354395
1659.156877,346.329090,691.256314,84.249543
1460.171283,334.589216,654.710986,93.406673
1311.026527,388.101793,619.660671,110.046199
1170.260127,444.343837,578.853775,124.527608
1088.428598,448.630064,546.848504,125.883168
1044.391177,439.489541,529.270684,122.503751
959.688406,381.914654,514.256651,118.385371
896.574572,347.863897,497.328505,120.057706
831.970467,299.337355,485.433002,117.717713
788.623387,330.790163,471.643771,120.891488
732.162041,306.693398,451.209790,119.729706
693.036995,311.108034,432.400371,127.902410
641.353360,272.588695,420.159920,121.407189
597.213191,238.795453,405.739437,112.236824
570.087442,228.973917,392.329879,103.592398
537.377904,229.585120,378.253995,97.270043
483.445614,229.972555,363.041041,98.216989
446.437051,239.855819,348.602321,102.516707
431.538791,245.114371,334.783082,110.213654
396.971147,242.448300,317.692544,123.969800
385.198348,229.691535,314.087613,124.283238
364.331261,227.996388,309.513336,124.511887
340.178122,214.316890,303.145596,120.923799
325.464874,214.486186,297.356974,123.081018
324.656425,222.210982,288.407339,124.023676
327.878642,212.582522,282.831736,116.939058
312.397517,200.239569,274.491912,110.563872
301.414656,188.955752,268.895331,103.119891
277.401095,172.950576,263.659247,104.631764
280.588375,171.308630,264.767555,101.666226
279.436320,188.439625,264.258119,104.736274
261.837062,182.606563,252.397511,117.344477
243.060905,169.031984,246.557937,123.814599
235.795611,173.573610,238.095185,126.897649
212.833744,162.795689,227.818581,131.985677
220.889966,171.514548,226.390290,136.348616
226.481714,182.886341,224.066591,139.930781
206.307336,181.313678,212.976744,141.187754
182.809087,167.475382,202.601798,136.692952
165.760477,179.152206,182.562110,134.687781
161.222545,177.204113,175.516638,132.704246
162.159504,173.169824,170.733407,132.022395
154.334191,152.609983,166.768446,131.100450
143.766665,150.551756,156.987686,120.794727
121.350846,135.211543,137.599531,115.070122
110.839811,132.640957,128.457503,115.694967
105.352965,139.668265,126.274688,117.750601
102.606502,131.105815,129.687549,119.363746
97.137757,121.646334,130.200321,120.450034
95.139210,136.718780,125.750071,120.107927
92.759287,137.030917,116.037269,113.577194
79.607288,115.958038,104.544553,106.759176
62.045875,97.104037,85.196279,96.108223
52.096781,91.608543,77.283107,88.184017
48.352022,90.258549,72.780187,88.510859
47.965920,91.373900,72.121842,89.504164
37.600692,67.112754,64.767923,79.203536
33.628360,56.886141,58.970830,77.779732
36.128408,71.417490,58.117297,81.335622
41.598553,90.480190,60.431108,86.677164
44.730281,101.839573,59.007437,89.836429
37.646249,83.187848,52.632620,85.559835
30.187641,68.494660,46.536618,75.053763
22.835114,63.142602,37.315698,70.311065
23.056425,67.728950,36.819980,74.154825
27.843673,82.042661,40.057994,78.527812
31.523979,85.071354,43.313081,81.341355
33.448779,82.790929,46.424811,83.525997
37.137017,87.944104,49.557452,86.673997
38.312675,87.583616,50.414077,86.098482
37.354089,86.450501,49.588399,85.116283
35.007812,82.862764,47.716162,85.322687
31.288927,75.016847,45.667919,80.868351
24.735624,61.152582,39.284825,71.067955
15.280519,31.742541,31.785273,51.427699
10.749083,24.480692,24.253082,43.753142
8.563309,22.695239,21.357682,43.267320
8.884740,24.414102,19.726713,42.541588
11.056286,32.702233,20.221611,47.444665
11.319912,34.723183,19.918626,51.540454
9.337663,27.800064,20.193314,54.719857
8.975929,26.486616,19.478345,52.460951
8.764462,31.239339,16.733210,48.589990
8.931709,35.938756,16.711287,47.240916
8.590671,37.413187,14.807161,44.659897
6.331740,27.603894,12.126065,38.571822
4.461886,15.656470,11.833023,30.492801
5.036429,18.318951,12.469376,30.470430
4.141388,12.996593,12.686269,27.767714
5.585682,18.786366,14.726029,32.522898
6.607349,23.570424,16.787520,37.954539
7.967389,30.915693,18.594658,42.517150
8.999817,36.101484,21.282460,49.646554
9.420984,39.284123,21.640336,51.145753
8.083316,31.107994,21.193440,48.353691
8.764785,31.514868,21.348827,47.409080
9.655835,34.005637,21.822805,47.301313
9.872077,38.463391,20.568366,46.204522
9.206835,35.865669,18.598620,45.514802
7.947683,26.538122,18.160388,43.819493
8.645564,27.992999,18.621778,47.755835
7.723201,24.103832,21.036020,51.208689
9.021733,26.626147,21.674067,53.421981
11.620125,32.088605,23.295850,57.252527
12.949352,33.030662,25.025013,61.012719
14.026453,38.728241,24.374488,63.358569
14.325644,45.181066,23.824644,65.903046
14.652874,47.159612,23.597539,67.395754
14.762627,52.545252,23.246083,67.321785
16.622388,61.790307,22.388034,66.176380
16.686613,62.059322,21.581729,67.190879
15.453261,57.137753,18.945017,61.927478
8.206616,30.055377,14.008869,47.711488
6.719080,26.318265,10.113548,37.041473
3.563749,14.573345,6.244601,23.036844
1.692813,8.809258,3.177757,13.812117
0.785957,3.786876,2.249430,8.766308
0.094382,0.508264,0.877361,4.724736
0.100574,0.528778,0.985893,4.866925
0.088869,0.456043,0.942346,4.465122
