P_Average,P_SD,W_Average,W_SD
9824.941781,437.589911,1533.543836,24.589628
8240.442504,484.068921,1480.846201,27.122963
6539.873530,411.157659,1431.696210,31.273383
5181.207823,719.536189,1387.845678,34.830685
4446.014068,746.742553,1350.545495,40.829624
4100.920561,781.275974,1315.377504,44.237411
3715.707112,789.067631,1286.300947,44.065475
3348.436830,686.708349,1256.013722,46.407426
3041.695135,552.176536,1226.693085,46.868308
2836.220585,480.939648,1200.690307,44.347899
2575.847812,427.118625,1177.006410,46.855454
2355.854561,493.626414,1155.019013,47.821663
2048.556044,400.948108,1132.086759,47.802789
1896.729825,358.378811,1113.674259,49.803893
1766.798918,314.932641,1099.110084,49.877544
1675.542041,336.704955,1086.452846,50.572938
1532.800762,431.343888,1071.871293,54.844522
1409.294232,395.339544,1057.062138,56.010217
1308.122330,398.653239,1045.077514,58.486978
1273.648517,450.080176,1033.764126,59.684101
1235.624655,364.209222,1021.010982,59.326628
1216.497168,311.584510,1007.734877,57.158571
1143.376281,303.426411,992.660325,55.913994
1105.562630,293.214056,978.089734,58.632199
1023.171057,336.529661,965.911246,61.977166
992.992796,339.099487,957.542050,59.719998
936.781442,333.777202,947.189050,60.655244
834.225826,324.505739,937.677542,61.704311
734.129799,341.392289,929.415677,59.376552
744.589893,360.211285,920.882992,57.410989
726.529383,347.344470,911.008692,54.754414
735.116857,298.267422,903.717949,53.990283
741.485956,269.595945,897.838118,52.626750
746.475723,283.382454,892.726018,51.310871
726.617987,282.608335,887.297200,49.885210
677.046421,245.775343,880.436309,50.700958
648.846662,202.633786,873.330710,51.652590
596.541642,199.627758,866.731934,53.116590
549.311401,229.782312,861.084904,54.606942
520.900308,235.303004,855.300582,54.744166
487.720166,231.027553,849.098812,53.139405
457.831240,214.120618,843.601312,52.905237
422.304426,189.188460,837.430992,52.983647
430.901284,205.241339,831.068491,52.104052
404.804576,183.912388,825.775929,51.304400
379.147814,201.785597,821.183274,50.968361
371.959675,199.604965,817.003145,50.253469
366.041369,201.309931,812.428244,49.739107
393.036377,215.306553,808.171924,49.541517
357.366457,181.851442,803.160548,49.315310
330.209156,158.529259,798.972472,49.928055
317.928096,154.122019,795.491362,50.198967
299.648573,148.030945,792.269655,50.210878
292.581794,143.125928,788.201137,50.509558
273.814901,140.264826,782.965186,50.685823
256.183077,151.951320,779.113000,50.975701
251.477444,160.774084,775.757086,51.623856
245.727632,157.302592,772.625965,51.712652
252.736053,149.460182,769.451899,51.381455
236.778017,122.614589,766.723530,51.058897
211.389233,107.451936,763.307823,50.056230
199.553277,120.354349,760.535150,49.115122
194.914379,120.796732,757.526472,48.620411
192.323600,108.092734,754.714736,47.080189
190.939688,87.807111,752.383909,46.287760
212.667465,114.473322,750.001141,45.611502
222.536142,133.125328,747.778962,45.696903
223.713117,138.796012,745.581037,45.984386
211.636734,134.866974,742.685551,46.209373
188.734199,130.457543,740.032619,46.496508
173.821039,121.999986,737.948719,47.521387
161.965862,128.557223,735.368323,48.663743
155.178333,131.385185,733.261997,49.077845
150.331772,115.815285,730.321275,49.371319
139.321240,99.740573,729.052625,49.413361
134.998358,108.909932,728.104341,48.959344
132.813796,114.661553,727.013461,49.058434
133.172552,107.415847,725.877078,48.710381
129.097308,104.577834,724.081987,48.416555
120.683731,95.429908,722.374508,48.258211
112.832424,79.324489,720.746125,48.076703
83.780485,56.918200,719.022337,47.809016
68.585760,46.407771,718.385943,47.295534
62.548447,44.253888,717.399661,46.953423
61.169716,45.460281,716.301919,46.698396
58.968331,45.897375,715.264519,46.819432
61.410029,56.952691,713.330101,47.005229
68.181863,64.615702,711.569853,46.881667
78.864512,69.659167,709.239762,47.251241
80.225998,75.806065,707.454152,47.517126
83.960509,77.801865,705.525674,48.687476
88.528630,79.135400,704.263433,49.818566
88.068860,76.062807,702.351579,51.933461
85.927507,71.377775,701.434666,51.650140
78.597856,69.195044,700.435560,51.811371
68.867937,62.748622,699.533111,51.170094
69.912972,60.476483,698.722683,50.752185
59.967514,55.299400,697.916615,50.634247
53.065248,54.506471,697.130212,50.870719
49.271900,46.728651,696.304833,50.565296
49.898760,46.719408,695.596719,50.719246
49.994290,49.689764,694.997837,50.347395
54.562736,53.932959,694.514530,50.108200
50.857623,54.720945,693.884511,49.293546
50.147656,56.892415,693.431212,48.956110
