P_Average,P_SD,W_Average,W_SD
1239.063593,61.507656,2859.633169,33.744137
1011.666449,130.198655,2835.802693,47.680185
897.881179,154.585318,2814.538485,58.389939
788.113756,153.373111,2780.113049,76.638665
756.521602,147.976803,2744.068057,80.604928
702.989431,108.175305,2674.183504,121.110323
640.134354,146.008865,2580.647635,149.521085
588.859802,135.645682,2473.560314,233.316638
580.765113,132.583204,2351.264120,234.146429
526.855607,158.709319,2196.440630,349.481073
485.230533,194.296812,2038.517055,464.151421
404.596023,192.327440,1841.271810,536.078949
378.286254,190.845869,1713.051659,564.718160
292.065237,153.084537,1528.826334,644.791362
275.051660,174.058980,1396.286338,762.134257
253.226120,193.682885,1267.475334,828.801572
229.623551,187.856654,1153.674647,767.321519
196.331271,159.019182,995.228734,714.276371
137.651584,132.700972,765.366625,645.481483
120.417843,127.801392,620.527573,619.767706
92.735710,134.060724,508.762908,639.756714
83.331985,134.324821,455.508533,593.488200
65.436587,111.023621,406.497797,548.761369
48.614053,80.557768,389.679178,522.055698
40.641715,68.338053,400.126516,525.908124
49.247523,78.338861,408.558681,560.986687
47.629658,82.934607,382.272502,547.336715
48.327178,95.003385,355.351996,556.353136
48.255858,116.955447,317.733190,520.909523
38.002085,88.563794,266.214196,435.881853
34.672542,68.444916,222.136211,382.290987
16.435619,43.416032,163.560806,338.426090
14.848439,36.792367,143.988519,316.483214
15.812278,36.519444,133.560754,254.708777
10.548037,22.181569,112.512774,209.382619
8.712820,17.429479,102.246087,212.068234
10.533828,29.116786,111.601220,249.565173
12.719525,31.208054,129.889337,282.117972
10.723946,26.035426,139.608878,290.017616
15.025945,33.228839,149.236962,310.273238
11.955735,29.552441,132.602156,295.919641
14.479355,39.889715,131.772518,302.361583
11.627893,29.533290,122.197414,270.490743
9.941665,19.672210,114.011069,240.555831
8.207821,18.422509,100.525793,223.181291
7.784297,20.358801,102.068433,219.047301
11.322129,30.163569,117.866416,256.852033
9.833490,33.633987,115.831336,255.490671
14.412426,42.135622,138.690731,306.117148
13.637433,36.085440,143.886908,315.384769
12.923108,39.219833,144.620396,327.048678
8.209498,19.714780,138.971229,300.836224
12.312012,31.521544,132.257519,284.975932
11.571055,31.028476,113.743967,251.218366
9.235928,24.961011,87.472098,218.943829
6.294197,27.572594,69.151713,237.904171
9.078858,38.754752,75.254035,266.018775
13.113721,58.210368,80.213128,273.513428
13.553246,56.290397,84.581225,278.763348
10.479306,41.432559,91.607685,272.387329
11.181722,34.014687,101.523229,275.119463
12.350232,37.765665,108.699450,283.172968
13.630016,47.660363,116.411810,297.285248
7.915911,26.092348,108.650206,267.132052
8.067661,23.225250,106.907826,255.400765
8.017733,21.472272,105.701428,240.415838
8.627658,25.777491,105.846823,272.586467
11.235190,37.571133,103.912492,293.373443
9.736315,32.881478,103.312683,299.536053
11.300213,45.499100,96.678493,288.131843
11.424895,41.235469,84.938775,236.350956
6.653945,23.648440,60.022915,141.201698
3.677475,12.793562,44.413385,93.954751
2.440367,10.439988,40.427426,101.269681
3.531210,16.794975,45.533208,128.860393
4.853423,24.333040,51.354603,152.743141
4.443900,22.408996,56.516862,169.016408
3.600215,16.373060,56.465024,154.498755
5.358306,25.731282,58.761153,159.099276
4.948611,24.644587,58.608784,162.336228
5.326267,26.603188,55.953023,154.814743
2.193380,10.103770,49.701307,142.126031
4.381450,22.036726,45.200725,132.749562
4.739152,24.743971,37.557866,112.721543
2.648944,13.469092,27.356061,66.899253
0.087770,0.201649,12.018747,24.059280
0.066633,0.137766,9.968547,20.133621
0.056301,0.137279,8.730666,17.924526
0.046014,0.108994,8.159464,16.551697
0.054220,0.129303,8.694171,17.796209
0.050885,0.103790,9.772477,18.407506
0.042062,0.090718,10.001809,18.375492
0.053162,0.113882,10.860650,20.036206
0.075285,0.174222,11.437050,21.623708
0.085093,0.170335,11.700981,21.826873
