P_Average,P_SD,W_Average,W_SD
4463.740157,155.819405,1081.389429,20.105205
3661.136467,272.200604,1059.385978,28.803250
2746.300573,384.919586,1045.742807,38.840071
2048.360248,439.206273,1035.041499,41.940245
1699.496294,468.684775,1019.512755,41.110447
1440.551102,404.338148,1007.691539,41.648877
1216.318524,398.829195,1003.194015,41.435367
1011.303064,379.751329,1001.493388,43.854728
917.523470,364.425823,997.901875,47.217642
820.637016,293.113842,994.577217,49.632028
676.824286,232.169551,991.919087,52.045081
573.843482,271.210279,992.771502,53.461004
493.757441,254.551560,992.268175,54.788954
483.816676,262.529439,991.612392,53.918294
455.347742,185.960115,991.722233,54.073140
398.378627,167.703114,991.612015,52.869242
359.755423,171.767762,988.974842,54.019776
326.205608,140.330003,985.937039,54.598176
305.949237,146.613666,983.571987,54.425217
308.602115,165.058879,981.694589,55.882035
299.152755,160.778962,980.167505,56.346829
272.838111,184.904138,980.536264,55.559118
259.873397,166.864268,980.949776,55.818624
234.243321,150.862216,980.207922,55.864109
208.178302,141.591696,980.863336,56.130663
187.180753,171.897260,981.370079,55.671438
177.665426,152.492829,980.655019,55.959781
196.324765,149.372643,979.560815,57.169161
193.424157,170.717282,978.424190,58.505737
176.275084,164.887714,977.966658,58.065365
146.612503,145.660331,976.857202,57.997360
144.093851,130.035784,975.574112,58.022374
160.989942,118.010944,974.717063,58.602180
174.412796,126.478814,974.331477,58.658852
160.856394,137.163066,972.840880,59.099771
157.100234,146.664556,971.797545,59.329336
135.179362,136.170311,970.521592,59.453561
110.452274,108.791519,970.414728,59.033992
112.573003,103.477483,970.331647,59.039503
85.865236,76.053982,970.275673,59.112034
92.162878,72.893693,970.286353,59.294999
91.326666,80.121932,969.526544,59.348345
77.879815,85.749343,968.969151,59.514320
63.227897,77.414222,969.351261,59.980962
55.937826,67.388498,969.378012,59.939698
44.807692,57.424933,969.380550,59.970419
38.961694,45.443169,969.258809,59.938943
45.376434,55.498492,969.198380,59.819892
50.796114,74.747933,969.041421,59.560023
49.393078,87.561516,969.045043,59.430155
48.377743,90.962614,968.636920,59.533491
50.222532,76.673439,968.327829,59.557092
53.906914,77.313640,967.664182,59.609574
41.027949,52.297713,967.626310,59.648575
41.249121,52.137916,967.442400,59.686909
36.065026,48.691243,967.085599,59.731394
36.190696,51.358210,966.696273,59.704803
36.963815,49.026920,966.507867,59.861169
38.693946,60.020510,966.350930,59.713357
38.582891,64.483283,966.069225,60.299660
34.733437,50.565713,965.918434,59.446981
34.634523,45.941801,965.788003,59.224298
31.356789,43.326835,965.935106,59.646338
24.671295,35.330078,965.980067,60.088952
26.862621,32.372982,965.658105,60.199706
31.715888,33.148973,965.326852,60.247651
36.569072,40.718468,965.025571,60.311770
37.497777,41.201850,964.908689,60.432223
41.059946,46.351600,964.698139,60.363661
33.020868,45.673924,964.390322,60.342743
27.394690,34.413353,964.155517,60.213523
24.815308,28.939267,963.924778,60.052527
27.295716,35.682013,963.638681,60.213241
29.370415,38.805539,963.457145,60.389638
25.317741,40.465357,963.374792,60.743194
23.424319,36.456270,963.000136,61.249038
23.421563,39.877382,962.387654,61.855576
30.615640,61.703956,962.160746,61.949229
33.605791,75.296941,961.808796,62.095271
35.247965,72.543090,961.448901,62.283316
26.370514,37.192743,960.690320,62.834048
23.495198,37.292902,960.334852,62.928083
21.156196,34.261740,960.220040,62.926692
25.705660,34.027663,960.083132,62.990814
26.778293,30.898326,960.034946,62.751969
26.916701,39.266247,960.319479,62.451733
27.625493,42.705585,960.412706,62.213678
19.287328,30.583847,960.482722,61.957088
10.476206,17.232164,960.608669,61.747319
8.456675,12.800021,960.607748,61.698393
12.729752,18.030219,960.566733,61.746256
21.108436,29.605522,960.494306,61.824930
24.204291,31.530141,960.469083,61.871818
30.019669,45.649553,960.388821,61.989183
29.064473,56.403831,960.401148,62.194585
26.016190,57.276833,960.396855,62.522565
21.584124,41.681612,960.263094,62.722272
13.887890,14.748937,960.121681,62.912507
12.704094,13.093524,960.103347,63.023368
15.472827,23.370774,960.138315,63.003466
16.682728,37.435163,960.206839,62.936224
17.040558,44.970503,960.264791,62.848944
14.210579,37.557863,960.336753,62.637382
4.860850,6.658334,960.387156,62.481056
6.496553,8.500353,960.329288,62.483393
7.957616,10.643603,960.211228,62.496449
9.412732,12.297533,960.113548,62.494281
10.474113,12.159751,960.086076,62.475691
10.845092,12.165041,960.141991,62.429991
12.059445,13.091759,960.168872,62.337778
10.729813,10.214437,960.198243,62.295867
11.131658,11.577579,960.205980,62.262575
17.916129,21.273219,960.258011,62.220031
24.044320,31.160872,960.367833,62.259921
34.808020,50.631139,960.242985,62.324076
47.246277,74.487847,960.130479,62.458363
53.242655,83.726681,959.983957,62.558725
39.397901,59.970671,959.203355,62.716254
26.253362,38.337628,958.793139,62.929502
23.342400,29.646513,958.362646,62.880275
22.014616,32.940820,958.215074,62.856038
25.293301,40.682566,958.097208,63.311530
19.195417,37.752556,957.593456,63.103152
18.560584,41.230568,957.408481,63.096615
16.931587,33.342716,957.088423,63.094719
14.720070,25.451162,956.830059,63.201616
13.497882,17.899832,956.453785,63.664625
18.669365,43.635847,956.101022,64.160395
19.562438,47.241935,955.916285,64.404402
19.221817,47.556020,955.947888,64.325233
20.300228,44.073244,955.545305,64.802607
16.472794,35.322301,955.413509,65.090858
13.776449,23.857206,955.280710,65.409198
12.541944,17.952043,955.365246,65.236533
18.667900,30.878507,955.257947,65.246424
24.676304,42.171885,955.023562,65.308359
25.149658,45.011999,954.774770,65.323537
22.345563,39.738653,954.622609,65.368433
21.174061,34.061842,954.546575,65.452993
17.112501,26.655088,954.485527,65.525310
14.931399,20.286290,954.388952,65.654164
