P_Average,P_SD,W_Average,W_SD
160300.204514,29283.621677,158287.469655,28903.131666
157087.479896,28706.147077,157595.271227,28779.857548
154706.297957,28277.679945,157188.045987,28706.825871
152598.276766,27914.593863,156606.358449,28611.886696
151040.365769,27673.409925,156365.522570,28572.008122
149531.974237,27439.286121,155926.893846,28501.113989
148171.881765,27318.921448,155302.356730,28427.498658
146759.734894,27166.959041,154851.069042,28362.260724
145500.969310,27074.061620,153979.268985,28246.790794
144457.264058,27038.341269,153361.749400,28156.599747
142418.294050,26849.503169,152313.085949,28020.301712
140183.420555,26800.034672,151005.783708,27850.892891
138828.845402,26827.418781,150204.766470,27780.663711
137333.183061,26886.361416,149270.067649,27695.217867
135481.569540,26772.921449,148143.466526,27560.755584
134156.281977,26620.862083,147555.947755,27482.059704
132084.981094,26315.143726,146501.375513,27342.071115
131451.227896,26581.046552,145977.516750,27383.819244
130346.374265,26593.675798,145288.383897,27339.768652
129223.636068,26727.676013,144845.260996,27367.463405
128846.693943,26825.868114,144645.697372,27418.700537
128081.042050,26629.230836,144204.485134,27331.772818
126549.346194,26246.587555,143291.126690,27114.932648
126673.028763,25985.144083,143177.915176,27050.518840
125646.242433,25656.453350,142588.926889,26906.098890
125793.756496,25923.042681,142577.828032,26993.909776
124560.769708,26137.225487,141884.828553,27042.694518
123215.989611,25913.772907,141206.930994,26904.485488
122988.681635,26099.152197,141091.058829,26912.919366
121720.409202,26202.303450,140218.327138,26858.331534
119607.454699,25834.534373,139023.500586,26656.966609
118662.355649,25860.704985,138432.195292,26643.463559
115973.831252,25794.247125,136828.967323,26526.952112
114030.898167,26287.278567,135571.872781,26579.984139
111060.424290,26725.180148,133670.024190,26578.874584
106405.474530,26679.224452,130820.249517,26516.306296
104070.888627,28323.003821,129254.101903,27179.785677
100908.295724,28137.055611,127407.158316,27144.648110
100426.441898,27598.974439,127139.431295,26928.949779
98508.600372,26746.070078,125831.386947,26496.052675
94051.692905,25775.093909,122891.444575,26164.809561
91519.901608,27428.523964,120866.703577,26844.809308
87519.739599,25585.990830,118401.818407,25981.349851
86701.777927,26320.008596,117884.409466,25946.596625
82286.880407,25418.757504,114816.640465,25569.491939
79726.896460,29497.678357,112523.713685,27827.436297
73878.082828,27082.540066,108286.118773,26746.528834
70975.605477,25805.949024,106177.586501,25742.739375
70815.663388,28749.902600,105882.752174,26890.600523
68388.936832,26538.390974,104113.133611,25810.046235
68320.159792,29795.132722,103566.768745,27601.159580
66009.910006,27408.374705,101710.005342,26929.572897
65813.602025,29864.108047,101253.049034,28421.457593
62926.468211,26834.873859,99303.379642,27651.661953
62274.053784,28920.991979,98234.950360,28974.849213
58700.807589,26281.715090,95505.255585,28037.211567
58866.253795,28982.269544,95244.825826,29023.296148
56710.549148,25117.952298,93956.556583,26710.746520
56862.672164,26645.019534,94405.853522,27048.650184
53838.562556,23274.503559,92140.139458,25358.157053
53515.196187,27491.331314,90632.274675,28681.607083
51285.870580,25039.618580,88746.185461,28259.144537
53848.135133,26816.202342,90944.768071,29141.426491
53468.393015,23104.445156,91189.077929,26516.212170
55334.059603,24823.463668,92886.559435,26830.044378
52393.316947,22465.047512,90619.744290,25003.453573
52728.293401,24765.117107,90479.209883,26133.648289
49333.059999,22789.483102,87763.962736,24596.131676
49894.001670,24247.971185,88083.368837,25977.878481
47329.875876,21760.861693,85742.495633,25796.777890
48838.309579,24443.816798,86482.056835,28010.705104
44981.326866,20659.371294,83105.871067,26240.095893
47261.791943,24554.091665,84739.833036,28286.871908
47545.509606,25453.725116,84979.074387,28302.245028
43412.973868,20205.487330,81748.814974,25262.206097
46788.348281,24907.740155,84665.458804,27018.604111
43799.032149,19088.472117,82869.721424,23696.449313
47500.748576,23821.748172,85984.992889,25663.057035
43732.771464,17300.013734,83213.184896,21925.950390
45463.658190,23435.360771,84047.231750,25173.466842
42970.839557,23195.327816,81182.799988,25817.482848
38278.986691,17618.144505,76707.159198,23375.948125
41382.978355,23682.330122,78941.614151,26699.741972
38311.439648,18891.399189,76510.510991,24263.107245
40303.114660,23188.333351,78063.939855,26736.471413
38858.578487,21901.691668,76887.127220,25636.080585
35106.060199,17084.332184,73287.026895,23018.441942
36889.995410,21571.292030,74442.287698,26567.743760
34011.319845,17962.151407,71516.850989,25627.696389
36782.785642,22320.870687,73840.419194,28386.474049
36450.343130,22378.326380,73446.853808,28780.333839
32677.895870,19485.987620,69445.993200,27583.621118
33895.773499,21083.809328,70207.300033,28672.535889
30715.628914,18188.939232,67253.574176,26449.261421
31767.899181,18758.930587,68605.143664,26406.667172
29876.008374,17849.443243,66621.291373,25362.066846
27529.205409,17961.386775,63487.886097,25379.922009
28752.601598,17935.888394,65074.382043,25287.007201
27710.425981,17343.467644,64086.560486,24297.414417
29317.210609,17603.280792,66073.170372,24263.615563
30240.116573,18674.180268,66989.736344,25473.283721
29080.340020,17672.990557,65697.492662,24974.209575
32148.231244,19528.267740,69069.005210,26444.895744
30080.080093,17714.735918,66965.492554,25192.739685
32082.770147,20603.589565,68701.943051,27714.694711
31162.291348,21346.393199,67319.802597,28012.660285
27355.106395,18363.140847,63060.417397,26501.683065
28884.166929,22455.908559,63562.550179,30356.669417
25726.832243,18516.466585,60417.007691,27268.550202
27107.156237,21792.337434,61688.499006,29085.287138
26806.430377,21084.761865,61647.608922,28003.099748
24371.826807,16681.576048,59665.700471,24189.894633
26061.024772,18438.193021,61750.836527,25341.607236
24510.259064,16060.155300,60419.160769,22928.402057
26253.733979,17896.621156,62525.931762,24739.012000
26302.856741,18105.947550,62509.138869,24750.046464
24606.395801,16984.948823,60743.587215,23388.850071
23981.128076,16206.660020,59605.071876,23238.579767
21060.234073,14962.256069,55358.047146,22232.948647
22062.795003,16122.963717,56532.816468,23615.109575
22196.743006,16280.531881,56912.210342,23367.923632
20348.133226,13798.032642,54923.560785,20720.481584
22164.782980,15917.945817,57298.826308,22325.464850
19924.775435,13963.128257,54447.284568,20397.467413
22210.958456,18453.616395,56397.415129,24689.396290
19966.343781,16011.883987,53515.138771,23001.956003
22298.611156,19330.719530,55960.587959,26201.526356
20065.789126,15139.487452,53576.903446,22887.655884
22146.563010,18420.568766,55778.846114,25766.716210
22213.980751,18519.318909,55677.871336,26340.203797
19783.239470,15076.836053,53266.539650,23702.365790
20952.156066,17883.818096,54055.246329,25937.262724
19962.403340,16836.486219,52639.700170,25685.839300
17397.519538,13682.214208,49022.604785,23692.841129
17192.386469,14475.212697,48219.762668,24729.360586
15727.875325,12749.592298,46181.762990,23762.660637
14940.784572,12150.187085,45077.605547,22875.875367
14145.836030,11522.417839,43877.253996,21993.649528
13933.327033,11480.857103,43638.697476,21902.128180
14774.478486,11114.191832,45446.502527,21214.410001
14260.475596,10303.758881,44799.327414,20298.671155
13590.041566,9283.598539,43767.367329,19621.100540
12943.477529,8845.447779,42583.743527,19484.052452
12438.547689,8802.092500,41572.305901,19368.346203
12625.083894,9172.552498,41733.203462,20084.301216
12832.399903,9839.853921,42018.065541,20399.367978
12933.902630,11023.247054,41855.969791,21018.891815
13040.330558,12213.375048,41173.422091,23338.157262
13290.380576,12579.105020,41253.108929,24370.971907
12546.819898,11659.533982,40259.970568,23423.676895
12535.528270,11420.219014,40409.063662,23007.792881
12132.971260,10454.062379,40157.706314,21453.185684
10969.016358,8626.380362,38855.283913,18872.611050
10474.524397,8262.495086,38080.280779,18031.192748
9872.505754,7934.758911,37101.668539,17317.313089
9585.978453,7926.245122,36522.381473,17081.516465
9592.509445,8204.075762,36393.516108,17163.777835
9429.064032,8080.553110,36019.320303,17439.604758
9041.327803,7171.031328,35691.276522,16529.485811
8842.087747,6955.832278,35296.677107,16462.321216
8253.976748,7014.607060,33530.979317,16664.689546
7723.926328,6911.788748,31980.223836,16740.145759
8099.631986,7086.088900,32682.436329,17356.594147
8195.577111,6895.234431,33171.469297,17083.159741
7924.423255,6896.509551,32627.576056,17023.380841
8657.020802,7229.240324,34160.254615,17531.261753
7795.758984,6997.359326,31615.784370,18122.297995
8421.969155,7587.504489,32927.480246,18879.372042
8807.918864,8314.175151,33600.043003,19438.475880
7908.004658,7666.154278,31665.300154,19058.067288
8894.851512,8589.838714,34261.121717,18923.600579
7223.276096,6784.113673,30835.527610,17131.602508
7918.259833,8232.842295,32474.287185,17233.807308
6047.957712,6047.642163,28092.674476,15674.775678
7229.987727,8141.330313,30531.662155,17623.911226
5922.203369,5713.547705,27699.980078,15664.734964
7210.458804,8033.202960,30244.369376,17699.043612
6022.837716,6502.409629,27045.933885,17011.570961
7388.119125,8582.136832,30096.003310,19178.766482
6300.750544,6478.467389,28051.553432,17207.665565
7724.839609,8291.483687,31575.851164,18838.596570
5971.649733,5372.074261,27874.395693,15855.159828
6809.851766,7930.203518,29254.564482,17934.840121
5403.428509,5690.155167,25498.556479,16550.115987
6840.217944,8352.169217,28128.826011,20019.521012
6951.097537,8224.790224,28521.625968,19788.729641
5553.709004,5456.154895,25827.298572,16716.184588
6889.861822,8140.737933,28628.470158,19029.265071
5793.525062,6567.423186,26105.843167,17763.856888
6941.805702,7849.332435,29009.308704,18972.716956
5508.243170,5293.978687,26290.227330,15951.592615
6454.816448,7122.271491,28647.093628,17115.041228
6251.768218,6647.305436,28607.668050,16056.814648
4904.987741,4256.407093,25679.518901,13250.851489
6025.086718,6833.553177,27985.676956,15804.045908
5217.213914,4998.062728,26456.207399,13959.969908
6594.948043,7108.772875,29811.791384,15998.594781
6689.311259,7167.936199,30156.765492,15729.647357
5332.873405,4231.093817,27355.656361,12744.922095
6438.279644,7093.075392,29465.524569,15292.199113
6444.975595,7247.241758,29270.642021,15715.121964
5297.944962,4724.078589,26804.920907,13355.968292
6527.242903,7116.971384,29236.932553,16305.768645
6260.436525,6270.391118,28596.611337,15998.433870
5095.546162,4362.148562,25919.157459,14123.976626
5501.234330,4969.362663,26686.249917,15074.135704
5019.429504,4220.056770,25392.109132,14346.054552
4516.903046,4148.196516,24016.648607,14072.753459
5151.692480,4785.779097,25825.435713,14573.801468
5256.816448,5163.501058,25995.394460,15057.186817
4805.869071,5156.120075,24585.785747,14909.774036
5105.149350,5366.622886,25581.982807,14776.820987
4312.879858,5074.274215,23026.821712,14246.461245
4713.764686,5109.007801,24066.227698,15011.254964
4717.092693,4481.766197,24476.097971,14580.333850
4085.462813,3514.362974,22779.996751,13235.308032
4813.127981,4390.921407,24870.399249,14208.277675
4271.578024,3555.714196,23440.412081,13496.711998
4906.574775,3982.592848,25510.926039,13387.830179
4360.958333,3542.302404,23484.331924,13922.929704
4912.871579,3734.800403,25358.671335,14166.590902
4320.355345,3369.108107,23204.877506,14385.079803
4661.492521,3522.922662,24604.849852,13980.593627
3996.474335,3059.013292,22476.767258,13641.099912
4384.216767,3785.735469,23587.693300,14180.509276
3607.983383,3136.621704,20896.709468,13715.991177
4023.128064,4114.560872,21860.168941,14829.641431
3218.624157,2944.554834,19435.044582,13083.689612
3665.565330,4051.130618,20772.894415,13826.956461
3620.304757,4173.977368,20556.245207,13786.906614
3123.100924,2969.986462,19333.151739,12369.490416
4019.329139,4179.304437,22305.022219,13587.859628
3403.554255,2942.697361,20750.147755,12092.270241
4129.686426,4350.030273,22800.830689,13671.780982
4204.919523,4878.047955,22523.060253,14740.396461
3633.199242,3441.244362,20773.490809,13934.557530
4901.205746,5391.812928,24145.307546,16610.213201
4257.633818,3782.767730,22760.376628,15093.781799
5276.739115,5477.881494,25426.714787,16491.221002
5253.458147,5380.248716,25412.383894,16272.901609
4296.037520,3690.288381,22833.656323,15056.942079
5147.175053,5421.685373,24920.728197,16839.487271
4789.940015,5120.272411,24119.966856,16033.532748
