P_Average,P_SD,W_Average,W_SD
4800.202088,218.880682,1104.587661,20.516620
4356.704536,292.056630,1086.008371,29.308612
3952.268474,387.585604,1069.806240,37.698018
3650.617643,470.049405,1047.502067,40.382584
3279.075713,579.438062,1017.928489,56.169232
3053.893522,673.691244,980.061715,64.683710
2809.365283,631.233579,945.603738,65.308781
2440.726831,633.458140,879.040105,83.885051
2085.589200,633.948260,815.271679,101.331273
1881.691365,654.498099,750.563222,143.675287
1480.571505,629.847083,657.242758,201.999567
1262.544317,674.220572,603.542646,212.405238
1113.829396,673.145291,555.923216,214.970986
1015.639753,713.844280,506.329760,241.720676
936.498516,686.560515,497.681646,228.547711
786.428347,609.253284,460.849561,223.902759
763.874879,631.242956,428.104987,219.351937
711.496711,693.070058,380.455532,239.211549
552.098293,509.540567,335.568887,227.495091
470.091210,503.603791,292.368701,216.360253
421.671320,462.123644,267.049365,216.556945
402.507301,453.199327,253.210284,240.572967
379.096669,424.118298,261.096898,243.170389
379.755692,449.166451,249.441221,232.342789
315.808345,391.651541,216.452247,219.296043
289.922787,444.024965,200.597583,225.294608
275.150906,424.085881,193.399344,226.811832
239.674687,387.900806,176.471122,213.737343
175.231270,272.282896,153.486621,178.373213
166.923990,312.808474,140.593081,165.959662
143.386730,268.064514,122.989972,148.949637
107.985655,194.157890,99.181667,134.107361
98.485375,186.126374,98.108673,134.308386
102.391146,203.930211,103.650757,137.844514
111.300058,193.028698,115.815256,134.430794
107.209382,201.873910,113.689144,132.657203
93.291109,135.305449,106.323268,121.827983
88.810513,131.725475,102.966842,119.164550
79.531368,146.674006,90.431052,120.256714
56.612892,119.399267,77.966432,107.417901
62.351340,134.159802,73.476113,119.898586
81.286719,211.055899,72.000912,135.644530
93.155291,259.558102,71.617972,134.651842
77.116126,182.088490,74.509271,124.514684
58.785903,139.316562,67.370216,112.836594
48.593565,79.303321,66.516358,97.584685
55.512036,94.991277,68.123565,98.057305
69.537224,136.708974,76.324088,106.697654
69.865458,125.518473,87.336115,117.570785
67.992281,120.405214,93.225136,125.452543
87.424617,172.710534,98.462767,134.271573
107.642245,224.841881,104.553789,143.392661
120.977012,259.282742,101.211971,142.392582
121.356452,252.817210,96.731602,135.403137
104.559285,192.641499,92.060854,123.499641
97.697704,201.114041,88.487151,125.685149
72.991822,121.081763,85.996841,136.681638
83.696071,204.261081,81.410323,154.380075
104.358821,249.041025,86.621561,164.867108
87.973054,206.721843,80.671320,160.574941
80.621709,198.099097,72.141791,135.584496
68.878345,158.687281,62.438253,111.760689
27.953155,63.279998,42.434799,75.709531
