300 316.047221
290 316.047221
280 316.047221
270 316.047221
260 316.047221
250 316.047221
240 316.047221
230 316.047221
220 316.047221
210 316.047221
200 316.047221
190 316.047221
180 316.047221
170 316.047221
160 316.047221
150 316.047221
140 316.047221
130 316.047221
120 316.047221
110 316.047221
100 316.047221
90 316.047221
80 316.047221
70 316.047221
60 316.047221
50 316.047221
40 316.047223
30 316.047297
20 316.048487
10 316.048487
300 21396086832.425671
290 21396086832.425671
280 21396086832.425671
270 21396086832.425671
260 21396086832.425671
250 21396086832.425671
240 21396086832.425671
230 21396086832.425671
220 21396086832.425671
210 21396086832.425671
200 21396086832.425671
190 21396086832.425671
180 21396086832.425671
170 21396086832.425671
160 21396086832.425671
150 21396086832.425671
140 21396086832.425671
130 21396086832.425671
120 21396086832.425674
110 21396086832.425674
100 21396086832.425674
90 21396086832.425674
80 21396086832.425674
70 21396086832.425674
60 21396086832.425674
50 21396086832.425674
40 21396086832.425674
30 21396086832.425674
20 21396086832.425674
10 21396086832.425674
300 317.310078
290 317.310078
280 317.310078
270 317.310078
260 317.310078
250 317.310078
240 317.310078
230 317.310078
220 317.310078
210 317.310078
200 317.310078
190 317.310078
180 317.310078
170 317.310078
160 317.310078
150 317.310078
140 317.310078
130 317.310078
120 317.310078
110 317.310078
100 317.310078
90 317.310078
80 317.310078
70 317.310078
60 317.310107
50 317.310782
40 317.310782
30 317.318009
20 317.318009
10 317.318009
300 311.870310
290 311.870310
280 311.870310
270 311.870310
260 311.870310
250 311.870310
240 311.870310
230 311.870310
220 311.870310
210 312.399605
200 312.399605
190 312.399605
180 312.399605
170 312.399605
160 312.399605
150 312.399605
140 312.399605
130 312.399605
120 312.399605
110 312.399605
100 312.860094
90 312.860094
80 313.619275
70 313.619275
60 313.619275
50 313.619275
40 313.619275
30 313.619275
20 313.619275
10 314.370263
300 317.317279
290 317.317279
280 317.317279
270 317.317279
260 317.317279
250 317.317279
240 317.317279
230 317.317279
220 317.317279
210 317.317279
200 317.317279
190 317.317279
180 317.317279
170 317.317279
160 317.317279
150 317.317279
140 317.317279
130 317.317279
120 317.317279
110 317.317279
100 317.317279
90 317.317279
80 317.317279
70 317.317282
60 317.317282
50 317.317282
40 317.317282
30 317.317282
20 317.318009
10 317.318009
2 317.318009
1 318.134973
2 314.545411
1 314.545411
2 314.545411
1 314.545411
2 313.524123
1 315.917705
2 313.905502
1 313.905502
2 310.776881
1 311.865237
2 310.776881
1 311.865237
2 312.298336
1 312.647575
2 311.175791
1 311.175791
2 311.443625
1 311.948162
2 310.666290
1 310.666290
2 310.128930
1 310.128930
2 311.477128
1 311.477128
2 310.226769
1 310.226769
2 310.844747
1 312.128703
2 311.695374
1 311.695374
2 311.260864
1 311.260864
2 311.986090
1 311.986090
2 310.776881
1 311.865237
300 46053591459.646149
290 46053591459.646172
280 46053591459.646194
270 46053591459.646202
260 46053591459.647194
250 46053591459.648018
240 46053591459.648262
230 46053591459.648315
220 46053591459.648590
210 46053591459.653191
200 46053591459.654739
190 46053591459.654816
180 46053591459.656647
170 46053591459.656647
160 46053591459.656647
150 46053591459.656647
140 46053591459.656761
130 46053591459.969116
120 46053591459.969116
110 46053591460.893883
100 46053591460.893883
90 46053591460.893883
80 46053591460.893883
70 46053591776.856110
60 46053592281.703011
50 46053667701.769440
40 46056582756.585358
30 46075731729.022141
20 46100631469.400513
10 47837428841.176399
300 46053591459.646149
290 46053591459.646172
280 46053591459.646194
270 46053591459.646202
260 46053591459.647194
250 46053591459.648018
240 46053591459.648262
230 46053591459.648315
220 46053591459.648590
210 46053591459.653191
200 46053591459.654739
190 46053591459.654816
180 46053591459.656647
170 46053591459.656647
160 46053591459.656647
150 46053591459.656647
140 46053591459.656761
130 46053591459.969116
120 46053591459.969116
110 46053591460.893883
100 46053591460.893883
90 46053591460.893883
80 46053591460.893883
70 46053591776.856110
60 46053592281.703011
50 46053667701.769440
40 46056582756.585358
30 46075731729.022141
20 46100631469.400513
10 47837428841.176399
300 310.626929
290 310.626929
280 311.565395
270 311.565395
260 311.565395
250 311.565395
240 311.565395
230 311.565395
220 311.565395
210 311.565395
200 311.565395
190 311.565395
180 311.565395
170 311.565395
160 311.565395
150 311.565395
140 311.565395
130 311.565395
120 312.442721
110 312.442721
100 312.442721
90 312.537890
80 312.537890
70 312.901295
60 312.901295
50 313.450249
40 313.450249
30 313.450249
20 314.545411
10 314.545411
300 46053591459.646149
290 46053591459.646172
280 46053591459.646194
270 46053591459.646202
260 46053591459.647194
250 46053591459.648018
240 46053591459.648262
230 46053591459.648315
220 46053591459.648590
210 46053591459.653191
200 46053591459.654739
190 46053591459.654816
180 46053591459.656647
170 46053591459.656647
160 46053591459.656647
150 46053591459.656647
140 46053591459.656761
130 46053591459.969116
120 46053591459.969116
110 46053591460.893883
100 46053591460.893883
90 46053591460.893883
80 46053591460.893883
70 46053591776.856110
60 46053592281.703011
50 46053667701.769440
40 46056582756.585358
30 46075731729.022141
20 46100631469.400513
10 47837428841.176399
5 3960030122.242836
4 3960030122.242836
3 3960030122.242836
2 3960030122.242836
1 3960030122.242836
5 3960030122.242836
4 3960030122.242836
3 3960030122.242836
2 3960030122.242836
1 3960030122.242836
5 3960030122.242836
4 3960030122.242836
