P_Average,P_SD,W_Average,W_SD
1216.021320,93.218252,627.631560,15.308471
980.319264,172.361583,618.374054,18.388167
828.677762,195.466401,602.779546,25.045596
686.457584,201.657651,579.769851,30.123218
619.184782,230.416648,557.128070,38.004032
570.236748,169.449282,527.364245,42.492308
445.112623,209.435317,475.810157,73.977445
386.823145,171.787742,447.088120,76.571554
360.550903,157.003635,404.039178,108.804550
334.904820,203.184740,353.738747,158.948848
261.556347,183.958791,314.868660,170.506794
243.199964,241.213456,282.862165,186.925701
223.877489,215.010311,274.466506,162.834482
219.429309,195.371899,258.408440,149.959551
151.295275,149.957598,225.243229,147.274545
146.227455,142.172427,220.720528,146.166973
147.660414,179.792179,207.661399,154.442320
144.361455,169.466257,206.178735,157.457217
133.908848,159.327795,208.609480,160.338069
113.764329,130.203918,203.753550,139.857656
121.144645,138.600166,188.831799,125.066999
122.126188,126.783612,180.634652,127.169708
96.168332,109.517152,163.112910,128.868250
70.616450,72.695278,140.066981,128.099167
70.342689,89.243480,126.966557,127.881095
61.885527,85.110591,114.172296,117.192884
56.319193,78.608631,98.783591,104.612571
34.534663,45.615936,80.147612,87.234873
28.000325,40.542916,72.981864,80.865353
23.378880,34.532576,65.223407,77.680467
35.232239,58.685645,72.929326,85.365827
41.992549,75.392732,77.862549,92.748161
42.008552,88.607213,80.030596,98.398754
34.426122,72.875735,76.443705,96.880778
37.711913,90.131102,72.044968,94.936760
28.412939,58.025738,57.492828,82.571152
22.806514,43.476585,50.807855,71.277962
14.921426,25.624850,47.042305,71.068920
15.188630,29.568927,45.413448,74.575605
19.516409,42.783922,43.663477,71.562693
15.321167,29.469326,42.584164,63.135928
17.875382,32.368040,43.668241,60.042239
13.380079,32.120425,41.522016,60.503607
10.112926,23.571722,36.681561,62.831417
12.696964,27.074241,38.040946,64.415890
11.588304,22.330594,35.686025,64.374053
15.300659,31.755670,34.574677,63.756047
17.555436,37.978086,35.372403,64.770773
11.768281,28.879631,32.791995,57.846563
7.660291,19.900319,27.889797,58.769218
4.864844,12.235368,26.574874,55.596770
12.626222,29.459185,33.439719,58.821821
16.296681,34.458713,34.622238,54.043294
14.466564,30.886477,31.621047,49.471628
11.306934,33.322948,28.862856,55.135820
12.837561,39.015334,31.276172,67.628799
10.782857,33.313044,33.542346,76.005410
14.296306,48.264995,34.396394,73.403608
15.123524,42.813013,32.481608,64.082923
8.241259,27.097510,22.844091,50.574574
9.587376,24.126976,24.516488,51.899737
7.557020,15.774148,25.451093,56.338765
10.173248,24.193905,25.951593,59.642080
17.117182,48.281911,30.399993,63.637634
12.997799,29.052792,35.261758,67.367668
20.226183,40.852255,42.527462,72.737542
17.728955,39.409139,40.345275,73.193682
14.860904,32.674447,41.225158,73.810214
11.090378,22.252079,35.912689,63.409292
12.155481,27.723025,33.520920,62.709065
13.453894,34.827604,33.862930,63.642997
10.808654,25.846585,34.149345,70.382805
13.212829,36.186182,36.396315,75.270553
14.828883,41.415724,34.425404,72.475474
9.684732,33.484804,26.690873,54.566084
8.800026,26.860680,26.837627,57.232524
6.485548,15.202625,28.365811,60.375114
10.549533,24.687712,31.922109,64.082563
5.949217,15.013390,26.042011,51.725244
9.858317,27.381108,26.812353,57.694849
11.500589,35.292816,25.203161,60.972779
8.170765,32.739708,18.481536,53.569786
7.597726,27.632808,17.922101,50.911630
4.243670,14.253100,17.286096,43.523904
6.486970,19.300235,18.004532,38.850370
7.361205,27.256852,17.936359,40.174085
6.697543,26.418383,19.309095,44.959124
6.259925,26.831045,19.606138,43.000284
6.861888,29.389270,19.096710,41.834622
5.136978,19.897917,18.024088,37.955290
6.085380,15.891237,21.304731,42.999475
7.240313,20.647562,22.451044,46.623326
8.062378,25.148256,22.670015,46.112442
5.669048,12.589056,23.155901,49.750769
4.859323,14.580088,20.889592,51.676213
1.824372,7.238011,19.171402,49.125688
1.828509,5.556196,18.267044,46.487390
3.566808,10.710494,18.741779,48.439605
6.246569,23.114672,18.726008,51.044736
5.356429,22.844673,16.308146,48.823771
6.170344,20.709999,18.861868,43.359084
6.853266,19.993469,18.473906,39.290070
3.068139,14.797660,16.176252,37.229305
3.166603,10.266697,16.000833,37.426436
4.433660,16.304151,15.707237,39.878539
5.689289,24.750039,14.727202,42.193031
4.442160,20.107958,12.702601,34.625091
2.509452,9.091692,9.420604,20.087027
2.727487,9.729117,9.698018,22.839264
2.051678,8.274402,7.939491,22.418874
0.884502,3.300838,7.218622,19.179811
1.261785,4.375947,7.793093,21.250779
1.551028,4.936377,8.432421,21.526233
1.208431,3.568375,8.164683,20.862336
0.809163,2.787843,7.039224,16.402826
0.828504,2.688294,5.758987,13.598763
1.258295,4.308428,6.483305,15.950471
1.613736,7.211706,6.745897,20.423692
1.774722,4.850467,8.306753,18.082969
1.713580,4.788162,7.627344,15.952790
1.308027,4.427296,6.711871,15.361648
1.396862,4.453842,7.745436,17.452714
1.999286,6.255294,9.665460,22.234213
2.064209,5.990361,10.789654,25.821350
0.801206,2.354374,11.337404,26.431647
2.041603,7.093992,11.539126,29.623423
1.355712,4.387653,10.392680,28.194723
1.093656,4.250735,9.600719,30.214645
2.128423,10.874580,8.762880,30.908892
1.664817,8.151074,7.185340,22.334806
0.901325,4.076440,6.037077,16.486918
0.870325,4.075835,4.702839,10.453772
0.091223,0.270121,2.774983,5.823249
0.118699,0.235926,3.127484,5.704191
0.110951,0.204692,3.073335,5.244065
0.130798,0.268259,2.966286,5.176578
0.153749,0.372642,3.171232,6.112745
0.165855,0.415002,3.566244,7.138418
0.145619,0.492686,3.312143,7.183629
0.126629,0.299739,3.314365,6.759067
0.387815,1.200974,4.197506,8.004057
0.410794,1.552206,3.877372,8.492039
0.306035,1.150315,3.715638,8.771743
0.059387,0.198382,3.633052,9.956234
1.367221,6.086850,6.332148,16.322556
2.035517,8.364854,7.919581,21.417470
1.645002,6.493364,8.744973,24.454499
4.419037,20.186033,11.655528,37.653217
5.898220,28.085153,13.134079,44.177857
5.113271,26.629292,13.167509,49.059042
7.861115,40.020038,13.793059,52.363518
3.101360,9.107010,15.539551,49.137178
10.870375,49.411199,16.523893,52.654097
7.515245,33.399644,16.110060,46.943909
7.100287,33.361093,16.065243,42.960685
2.198488,7.456555,11.127706,30.527654
2.779282,10.859313,11.892464,36.254038
3.607393,15.988761,12.901487,38.355731
4.714690,17.547197,13.706526,39.149177
3.764677,17.360869,12.215169,33.839419
0.889533,4.340082,9.422083,23.143391
1.800440,6.323158,8.023766,18.794602
1.342391,4.581216,6.622982,15.765781
0.244385,0.896738,4.558232,12.251295
0.294016,1.004588,5.140877,14.543784
0.700257,2.590462,5.435229,16.293301
0.528315,2.118420,4.537208,14.878235
0.702090,3.198020,4.079028,12.469019
0.357747,1.726085,3.050354,8.061191
0.065807,0.146251,2.097567,4.457800
0.081760,0.192899,2.220916,4.798108
0.041551,0.107711,2.226475,5.234963
0.073535,0.195436,2.139609,5.617841
0.084960,0.301964,1.996224,5.807740
0.102141,0.399794,1.830033,5.773452
0.097477,0.394265,1.689571,5.217155
0.067757,0.261195,1.354125,3.752485
0.032955,0.118322,0.908505,2.439616
0.006744,0.029708,0.732836,2.309655
2.006777,10.529664,3.851858,14.351667
2.188715,10.521056,5.162955,14.704597
2.935673,14.029376,6.940911,20.825955
5.199024,24.691474,10.746912,32.964329
8.495424,38.994094,14.202344,45.605941
7.934810,35.552677,16.019331,52.227313
3.835049,14.996234,15.553743,50.364780
1.233315,5.078277,14.682131,44.409974
4.839791,24.554114,13.098679,48.044765
2.029597,10.525500,8.827074,26.458250
2.044760,10.523000,7.159582,17.839808
0.092528,0.258991,4.590162,12.219274
0.106952,0.317425,4.583851,12.135284
0.372332,1.659375,4.297071,13.400279
0.456610,2.129810,3.803058,11.218304
0.230549,0.951419,2.638993,5.883214
0.468892,2.106276,3.317387,8.078765
0.823630,3.072905,4.685994,12.159278
0.296175,1.289973,5.702646,15.563439
0.683601,2.423198,6.478781,18.878587
0.729495,2.458222,6.528280,19.046310
1.301176,5.169946,7.275163,22.860118
1.216484,5.093699,7.448410,24.132903
1.136446,3.983279,6.789944,21.236625
1.118642,3.987487,5.213761,15.918480
0.441023,2.121747,5.061371,15.812763
0.905734,3.215943,5.450744,17.775721
0.920943,4.576149,4.653449,17.957359
0.762483,3.742927,4.359108,14.722765
0.619981,2.908491,3.969336,11.072920
0.292325,1.248342,2.947174,6.392944
0.078724,0.244032,1.938462,4.782787
0.073679,0.245709,1.934609,5.191700
0.066364,0.218754,1.774783,5.707962
0.106979,0.281459,2.330065,6.542846
0.131590,0.381118,2.504528,6.776338
0.210843,0.562554,2.992384,7.527375
0.226548,0.687722,3.388288,7.771855
0.181902,0.524001,3.453350,7.887129
0.105103,0.256877,2.999865,6.557068
0.109851,0.306759,2.735317,5.809093
0.061893,0.200873,2.183975,5.021403
0.061656,0.173758,2.247705,5.450072
0.077207,0.187915,2.654903,6.158058
0.104129,0.279233,2.748796,6.306408
0.098723,0.248082,2.725415,5.847979
0.108384,0.268094,2.599078,5.409338
0.094588,0.233585,2.610978,5.566762
0.069082,0.252018,2.516028,5.502917
0.046630,0.161881,2.241272,5.173201
0.094216,0.277054,2.320858,5.384437
0.111439,0.325353,2.204416,5.264340
0.072091,0.245818,1.944917,5.100047
0.049847,0.206675,1.513920,4.384249
0.024862,0.070172,1.463692,3.741616
0.033875,0.101649,1.823939,4.327118
0.063497,0.175836,2.031764,4.764428
0.039368,0.097701,1.900463,4.402550
0.016188,0.053908,1.740994,3.864949
0.045612,0.103688,1.687643,4.114490
0.027723,0.082087,1.500569,4.059889
0.032598,0.109227,1.485187,4.317912
0.129624,0.531500,2.089136,5.106543
0.163623,0.707152,2.234541,5.630308
0.151836,0.538963,2.726255,6.580515
0.296935,1.223098,3.615616,9.252136
0.316379,1.223971,4.204477,11.160278
0.256812,1.048739,4.113111,11.619921
0.281172,1.062072,4.070763,11.532426
0.151232,0.531844,3.992085,10.624763
0.176411,0.549848,4.166441,9.946619
0.100143,0.211983,4.129942,8.377408
0.079940,0.160272,4.024554,8.300411
0.178935,0.554095,3.678792,7.804509
0.199063,0.719856,3.647975,7.302570
0.180209,0.705250,3.509646,6.927094
0.065679,0.179213,2.545296,5.432366
0.096909,0.272725,2.206444,4.935278
0.047955,0.168945,1.230107,3.527163
0.033944,0.126740,0.905784,2.877389
0.007765,0.032012,0.488439,1.993787
0.018852,0.056340,0.750874,2.187724
0.016261,0.048810,0.788010,2.194167
0.027364,0.086788,0.983261,2.731863
0.024020,0.072169,1.041284,2.961195
0.053452,0.149088,1.451722,3.801083
0.060990,0.175572,1.633746,4.295054
0.058938,0.192275,1.623831,4.350699
0.071286,0.239897,1.532352,3.945751
0.056345,0.192475,1.452507,4.218344
0.042119,0.145882,1.358356,4.274483
0.047168,0.174645,1.273461,4.143251
0.032405,0.105989,1.336241,3.688530
0.056158,0.189189,1.352131,3.400488
0.021999,0.084339,1.135783,3.204059
0.027360,0.083242,1.340339,3.289443
0.018990,0.055806,1.174390,2.957044
0.023413,0.071356,1.127334,2.807037
1.563417,8.310583,3.310536,12.679736
2.079102,11.081741,4.477599,17.868902
2.024305,8.586767,6.453968,22.615092
3.729454,16.833377,8.835100,31.897017
5.639720,27.731813,11.072542,41.240058
5.753358,25.394717,13.631718,48.793080
5.355054,21.152337,13.571854,47.109050
1.687929,8.835883,10.792449,35.059694
1.183149,6.050032,10.339759,33.829592
2.125941,11.076352,7.065852,22.177464
2.061195,8.583447,5.409953,17.326392
0.511534,2.478057,2.032457,7.869346
0.053243,0.199233,0.892930,3.505188
0.051278,0.207813,0.977443,3.678426
0.064194,0.243466,1.054937,3.947800
0.013142,0.070770,0.895287,3.603846
0.033530,0.148241,0.983527,4.520436
0.035946,0.193575,0.902259,4.858815
0.026960,0.145182,1.042143,5.612112
0.058412,0.314560,1.097090,5.908012
0.078632,0.423446,0.997133,5.369727
0.072394,0.346193,0.939003,4.199769
0.029127,0.112138,0.553508,2.086611
0.038849,0.121306,0.763523,2.312046
0.056673,0.163681,1.072587,2.921127
0.038828,0.124610,1.456322,3.930098
0.058442,0.218589,1.953644,4.960753
0.053988,0.136349,2.442419,5.592848
0.050273,0.117468,2.792346,5.936018
0.111605,0.232803,3.566289,6.798711
0.124304,0.240996,3.775360,6.723052
0.142619,0.269917,3.900663,6.656232
0.140123,0.319104,3.785870,6.440150
0.084019,0.195203,3.023044,5.186252
0.075698,0.152614,2.666577,4.910420
0.078501,0.173079,2.469162,4.748331
0.039083,0.100492,2.112182,4.449756
0.043757,0.111639,2.218900,4.372307
0.071003,0.150359,2.419331,4.705301
1.100705,5.515107,4.386412,11.651925
4.771424,19.193498,8.548131,23.477185
5.529937,24.425484,10.571140,31.214840
2.107719,11.010719,13.893675,43.715565
1.439867,7.336360,14.796337,46.933078
8.307769,27.513499,20.706538,64.252227
8.429116,27.468983,21.437384,64.666323
13.135083,45.835188,22.783178,69.872531
19.243122,71.659149,24.119802,77.117612
18.723705,68.431634,24.506188,79.155478
8.091625,30.342834,22.036841,74.254924
16.208896,65.633609,22.602245,77.272651
9.407222,42.776589,16.708681,63.194642
4.684774,24.511840,13.090437,54.892781
5.391481,28.374346,12.913695,54.875956
7.378511,39.224286,12.709401,54.717710
6.952046,36.779920,14.363117,64.526575
6.895984,36.788805,14.435932,66.245442
6.884501,36.790976,12.017465,54.375643
8.025998,42.923701,9.464410,40.552230
4.153403,19.626543,7.071881,23.266550
0.952099,3.543933,4.461336,11.831189
1.310243,5.754999,5.514287,16.776835
1.086606,5.677379,6.094343,20.512943
0.897046,3.318726,6.539171,23.394387
1.795515,6.779683,7.495672,26.861050
1.891793,6.017561,9.434359,29.115300
2.502076,7.969524,9.850679,28.676721
2.469580,11.728295,9.470368,27.720113
2.781364,13.383476,8.744837,27.816285
2.320565,10.219296,7.840895,30.359539
1.863727,10.010499,6.523256,33.700883
1.245598,6.673151,6.480819,33.406946
2.632761,9.840464,7.774558,30.520115
2.319027,8.844579,7.242700,28.457249
2.779945,10.988227,6.363352,23.514688
4.165033,17.961843,6.623440,27.350646
5.099220,27.377493,6.835317,35.550484
4.641957,24.887582,7.990939,41.258939
4.662911,24.883966,8.664969,42.835779
0.060811,0.209116,5.441996,23.975084
1.905814,9.947709,4.481949,17.239591
0.076935,0.304721,1.601696,5.346855
0.103236,0.398716,1.764607,5.714316
0.069206,0.258947,1.520258,4.924619
0.080386,0.313861,1.597766,5.471566
0.083229,0.288981,1.878743,5.906762
0.113088,0.479466,2.030053,6.164303
0.132782,0.517297,2.286470,5.990143
0.107016,0.331808,2.165200,5.090234
0.041733,0.112520,1.965057,4.660464
0.081097,0.240556,2.210620,5.696653
0.095757,0.291402,2.450688,6.040552
0.080544,0.290030,2.113548,5.336983
