P_Average,P_SD,W_Average,W_SD
177695.924574,2080.733802,27399.108044,161.412081
161226.772065,2305.847118,26246.753546,188.469662
146707.421311,2483.226624,25102.634734,209.354404
133640.177770,3018.978940,23967.866058,266.461269
121785.283111,3274.567591,22896.428130,297.832748
110968.465566,2950.125186,21877.773293,296.513915
101434.364085,3560.013437,20899.951974,343.126698
93176.409015,3837.332756,20020.372657,408.234018
85593.088630,3778.961542,19199.626295,424.596399
78724.441406,3997.653970,18395.235891,468.162969
72059.108882,3861.818517,17634.670971,480.580815
66396.668237,3877.742575,16882.645992,489.024001
61183.652759,3789.513869,16205.958643,502.701097
56682.047373,3792.135292,15605.291723,532.391546
52414.968269,3983.205813,15007.917820,602.910126
48487.875866,4114.662583,14430.533666,645.373211
45294.657340,3911.606396,13944.980396,631.329988
42123.690034,3632.999087,13446.177329,607.612473
39151.565319,3404.303308,12957.366471,588.872462
36579.997098,3194.232926,12521.445843,554.227974
34239.626798,2968.768699,12098.816059,525.432088
31751.298652,2926.345496,11645.749607,543.077003
29366.910075,3075.646740,11222.916846,598.230168
27373.537755,3209.463847,10810.025322,648.051374
25531.807013,3079.740646,10455.371822,652.645957
24113.828868,2956.215042,10150.904765,644.108231
22646.264684,3046.538863,9837.936064,718.026512
21339.532270,3296.422731,9538.979164,826.338586
19918.338996,3677.000246,9213.704213,976.908397
19011.085050,3683.866048,8981.927901,989.208112
17966.629666,3577.120926,8724.669094,961.428081
17066.508555,3729.999029,8487.767569,1019.884392
16249.169931,3802.281446,8284.467581,1140.600537
15624.324188,3870.408038,8094.770695,1265.942819
14901.507212,3844.059543,7899.997450,1241.453115
14329.120679,3868.544271,7733.925003,1230.265064
13854.275185,3747.609465,7622.070442,1177.361622
13490.847632,3472.827420,7544.546879,1094.946597
13158.281769,3336.096210,7438.347631,1099.175234
12896.082560,3229.609369,7344.838033,1064.925936
12218.776244,3370.895036,7140.813646,1154.976338
11077.755026,3705.674748,6789.157540,1291.715736
10006.132879,4317.331977,6324.981560,1654.027949
9334.369250,4662.326838,6037.659995,1842.860075
8816.781586,5082.530968,5793.658282,2063.641961
8350.193251,5302.240806,5503.999228,2368.636398
8033.450409,5176.816692,5326.371145,2472.950764
7628.890332,4872.805689,5214.379780,2376.072542
7373.916307,4763.493715,5085.176517,2375.506138
7192.153988,4688.694924,5010.855475,2420.037957
6904.962536,4514.124432,4926.287202,2357.197505
6515.632382,4523.653611,4727.981004,2332.244049
6074.375739,4297.729864,4557.944057,2332.320201
5618.267097,4120.232928,4359.408972,2278.133889
4813.763430,3884.878322,3978.133234,2187.587068
4007.296392,3279.940968,3571.882019,2087.035807
3252.725532,2720.094459,3184.603730,1933.434235
3050.180639,2778.433624,3010.481467,1988.246522
3191.679866,3114.299118,3032.095847,2114.462245
3284.387716,3497.360237,2994.049142,2251.714491
3440.726060,3770.232242,3018.484118,2359.610904
3518.115498,3857.101553,3058.932528,2404.492527
3668.230327,4026.246867,3127.488525,2441.515543
3613.965773,3886.786984,3133.610062,2383.474644
3322.493409,3467.464377,3037.326266,2266.704251
3052.791250,3360.793337,2861.987565,2177.057263
2814.876340,3491.213266,2626.376397,2233.138363
2792.503824,3751.170242,2522.625976,2335.799956
2707.300234,3770.322744,2418.233776,2359.595423
2563.642170,3698.296086,2300.720216,2374.745296
2315.520611,3508.733844,2124.988958,2280.586343
2044.399844,3304.639434,1956.139365,2169.470034
1739.628958,2951.970566,1722.254971,2055.596765
1450.886525,2674.693074,1504.408308,1916.601402
1467.933879,2714.557203,1505.090584,1959.693760
1475.709812,2631.442396,1537.915139,1973.402718
1451.694644,2599.446683,1514.259971,1967.102866
1554.208225,2782.820413,1548.902235,2049.220929
1689.562806,3027.771765,1594.166091,2144.958097
1784.182824,3332.503860,1607.179858,2245.072871
1976.872519,3637.936600,1680.841564,2374.212456
2100.656006,3704.747989,1760.378611,2426.767298
2025.547160,3466.681104,1737.381183,2358.188671
1682.930938,3071.299537,1538.918376,2169.057785
1412.535447,2680.578120,1347.713812,2004.367293
1100.479449,2146.110605,1145.639073,1769.748728
1008.254809,2038.859736,1072.767446,1715.407170
933.489927,1848.702823,1068.243841,1681.521373
796.305349,1574.253302,994.337514,1532.469162
681.325451,1510.425695,831.101257,1414.696090
619.886608,1450.656007,777.966503,1361.360598
597.001159,1512.109554,703.429155,1385.548782
626.585601,1429.307405,754.382028,1466.000761
